,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
1392,26-06-2019 11.44,612958124,-4195978,2,16.6,0.69,12895.54,86,8.317,57,16,71,-0.775,51.37755644,-0.351702813,13420.24971,7.571796023,50,60,70,80,90,100,110,120,8.58,7.571796023,24.82623941,19.33455475,-1.25,-1.250553166
1393,26-06-2019 11.44,612957718,-4196935,2,16.8,1.17,12904,86,7.396,59,16,46,-0.921,51.37752241,-0.351783028,13426.98135,6.731635769,50,60,70,80,90,100,110,120,8.46,6.731635769,24.13665537,15.28190805,-0.12,-0.840160253
1394,26-06-2019 11.44,612957362,-4197835,2,17,1.65,12910.52,85,6.589,60,16,22,-0.807,51.37749257,-0.351858465,13433.17998,6.198625411,50,60,70,80,90,100,110,120,6.52,6.198625411,14.3361176,12.95767694,-1.94,-0.533010358
1395,26-06-2019 11.44,612957057,-4198704,2,17.2,2.11,12915.68,74,6.273,52,16,9,-0.316,51.377467,-0.351931304,13438.97986,5.799882052,50,60,70,80,90,100,110,120,5.16,5.799882052,8.979161164,11.34422121,-1.36,-0.39874336
1396,26-06-2019 11.44,612956779,-4199557,2,17.4,2.43,12922.26,47,5.965,30,16,15,-0.308,51.3774437,-0.352002801,13444.57796,5.598107531,50,60,70,80,90,100,110,120,6.58,5.598107531,14.60118658,10.56863346,1.42,-0.201774521
1397,26-06-2019 11.44,612956482,-4200413,2,17.6,2.57,12926.48,21,5.709,7,16,20,-0.256,51.3774188,-0.35207455,13450.27545,5.697488596,50,60,70,80,90,100,110,120,4.22,5.697488596,6.00566724,10.94720605,-2.36,0.099381065
1398,26-06-2019 11.44,612956151,-4201315,2,17.6,2.52,12932.17,19,5.611,0,16,145,-0.098,51.37739106,-0.352150155,13456.36258,6.087126795,50,60,70,80,90,100,110,120,5.69,6.087126795,10.91844765,12.49571352,1.47,0.389638199
1399,26-06-2019 11.44,612955831,-4202289,2,17.6,2.28,12938.5,69,5.968,22,16,209,0.357,51.37736424,-0.352231795,13462.7659,6.403320605,50,60,70,80,90,100,110,120,6.33,6.403320605,13.51275129,13.82760157,0.64,0.31619381
1400,26-06-2019 11.44,612955513,-4203294,2,17.8,1.92,12944.82,74,6.218,49,16,130,0.25,51.37733758,-0.352316033,13469.3209,6.555000347,50,60,70,80,90,100,110,120,6.32,6.555000347,13.4700907,14.49044762,-0.01,0.151679742
1401,26-06-2019 11.44,612955171,-4204328,2,17.8,1.52,12952.65,71,6.452,40,16,177,0.234,51.37730892,-0.352402702,13476.12864,6.80773829,50,60,70,80,90,100,110,120,7.83,6.80773829,20.67568407,15.62939139,1.51,0.252737943
1402,26-06-2019 11.44,612954771,-4205383,2,17.8,1.21,12959.56,74,6.6,34,16,220,0.148,51.37727539,-0.352491131,13483.30976,7.181120034,50,60,70,80,90,100,110,120,6.91,7.181120034,16.1024685,17.39084705,-0.92,0.373381744
1403,26-06-2019 11.44,612954345,-4206506,2,17.8,0.76,12967.12,80,6.966,43,16,241,0.366,51.37723968,-0.35258526,13490.9548,7.645038243,50,60,70,80,90,100,110,120,7.56,7.645038243,19.27435947,19.71041135,0.65,0.46391821
1404,26-06-2019 11.44,612953913,-4207622,2,17.6,0.22,12974.15,83,7.219,55,16,188,0.253,51.37720347,-0.352678802,13498.59439,7.639595694,50,60,70,80,90,100,110,120,7.03,7.639595694,16.66660004,19.68235741,-0.53,-0.00544255
1405,26-06-2019 11.44,612953457,-4208726,2,17.6,0,12982.25,86,7.559,57,16,228,0.34,51.37716525,-0.352771338,13506.2959,7.701505108,50,60,70,80,90,100,110,120,8.1,7.701505108,22.12617796,20.00265199,1.07,0.061909414
1406,26-06-2019 11.44,612952986,-4209827,2,17.4,-0.26,12989.04,79,7.773,56,16,211,0.214,51.37712577,-0.352863623,13514.06103,7.765130715,50,60,70,80,90,100,110,120,6.79,7.765130715,15.5480494,20.33451906,-1.31,0.063625607
1407,26-06-2019 11.44,612952483,-4210944,2,17.4,-0.81,12997.02,80,7.948,52,16,200,0.175,51.37708361,-0.352957249,13522.07389,8.012857424,50,60,70,80,90,100,110,120,7.98,8.012857424,21.47544373,21.65265688,1.19,0.247726708
1408,26-06-2019 11.44,612951959,-4212079,2,17.4,-1.09,13005.42,82,7.986,52,16,179,0.038,51.37703969,-0.353052383,13530.28676,8.21287766,50,60,70,80,90,100,110,120,8.4,8.21287766,23.79550552,22.74715414,0.42,0.200020236
1409,26-06-2019 11.44,612951416,-4213204,2,17.4,-1,13013.87,83,8.052,55,16,162,0.066,51.37699418,-0.35314668,13538.56007,8.273306868,50,60,70,80,90,100,110,120,8.45,8.273306868,24.07962844,23.0831264,0.05,0.060429208
1410,26-06-2019 11.44,612950888,-4214287,2,17.4,-0.64,13022.33,84,8.072,57,16,119,0.02,51.37694992,-0.353237456,13546.55466,7.994593505,50,60,70,80,90,100,110,120,8.46,7.994593505,24.13665537,21.55406242,0.01,-0.278713362
1411,26-06-2019 11.44,612950445,-4215291,2,17.4,-0.19,13028.38,85,7.847,57,16,80,-0.225,51.37691279,-0.35332161,13553.70756,7.152893998,50,60,70,80,90,100,110,120,6.05,7.152893998,12.34374987,17.25440317,-2.41,-0.841699508
1412,26-06-2019 11.44,612950083,-4216213,2,17.6,0,13036.23,86,7.088,57,16,41,-0.759,51.37688245,-0.353398891,13560.04432,6.336762293,50,60,70,80,90,100,110,120,7.85,6.336762293,20.78144188,13.54163786,1.8,-0.816131705
1413,26-06-2019 11.44,612949760,-4217055,2,17.6,0,13044.3,88,6.491,57,16,3,-0.597,51.37685537,-0.353469467,13565.7939,5.749584079,50,60,70,80,90,100,110,120,8.07,5.749584079,21.96258386,11.14831476,0.22,-0.587178214
1414,26-06-2019 11.44,612949481,-4217757,2,17.6,0.25,13049.35,0,6.514,57,16,0,0.023,51.37683199,-0.353528308,13570.63548,4.841574353,50,60,70,80,90,100,110,120,5.05,4.841574353,8.60040929,7.905140168,-3.02,-0.908009726
1415,26-06-2019 11.44,612949232,-4218360,2,17.8,0.86,13054.85,0,6.268,57,16,0,-0.246,51.37681112,-0.353578851,13574.8417,4.20621639,50,60,70,80,90,100,110,120,5.5,4.20621639,10.20144617,5.966499189,0.45,-0.635357963
1416,26-06-2019 11.44,612949009,-4218899,2,17.8,1.33,13062.01,1,5.683,49,16,0,-0.585,51.37679243,-0.353624029,13578.60368,3.761988279,50,60,70,80,90,100,110,120,7.16,3.761988279,17.28870277,4.77277806,1.66,-0.444228111
1417,26-06-2019 11.44,612948695,-4219428,2,17.8,1.37,13066.21,9,5.087,3,16,97,-0.596,51.37676611,-0.353668369,13582.85057,4.246884969,50,60,70,80,90,100,110,120,4.2,4.246884969,5.94887638,6.082433357,-2.96,0.484896691
1418,26-06-2019 11.44,612948285,-4220010,2,18,1.31,13071.75,36,4.584,0,16,285,-0.503,51.37673174,-0.353717152,13587.95611,5.105542659,50,60,70,80,90,100,110,120,5.54,5.105542659,10.35037042,8.790633665,1.34,0.85865769
1419,26-06-2019 11.44,612947818,-4220725,2,18,0.97,13076.73,61,4.733,9,16,432,0.149,51.3766926,-0.353777083,13593.97669,6.020576158,50,60,70,80,90,100,110,120,4.98,6.020576158,8.363634567,12.22397554,-0.56,0.915033499
1420,26-06-2019 11.44,612947359,-4221590,2,17.8,0.31,13082.31,76,4.968,49,16,372,0.235,51.37665412,-0.353849586,13600.58163,6.604938596,50,60,70,80,90,100,110,120,5.58,6.604938596,10.50037384,14.71207507,0.6,0.584362437
1421,26-06-2019 11.44,612946916,-4222522,2,17.8,0,13085.89,93,5.112,50,16,312,0.144,51.37661699,-0.353927705,13607.3968,6.815170459,50,60,70,80,90,100,110,120,3.58,6.815170459,4.322175693,15.66353598,-2,0.210231864
1422,26-06-2019 11.44,612946444,-4223519,2,17.8,0,13093.3,90,5.643,50,16,283,0.531,51.37657743,-0.354011273,13614.67659,7.279789459,50,60,70,80,90,100,110,120,7.41,7.279789459,18.51709179,17.87203481,3.83,0.464619
1423,26-06-2019 11.44,612945953,-4224555,2,17.6,0,13099.31,96,6.404,56,16,247,0.761,51.37653627,-0.35409811,13622.24417,7.567583123,50,60,70,80,90,100,110,120,6.01,7.567583123,12.18106631,19.31304549,-1.4,0.287793665
1424,26-06-2019 11.44,612945471,-4225592,2,17.6,0,13105.51,98,7.079,56,16,220,0.675,51.37649587,-0.35418503,13629.76599,7.521824646,50,60,70,80,90,100,110,120,6.2,7.521824646,12.96342449,19.08019341,0.19,-0.045758477
1425,26-06-2019 11.44,612944975,-4226648,2,17.8,0,13113.35,96,7.421,55,16,210,0.342,51.3764543,-0.354273543,13637.45451,7.688513298,50,60,70,80,90,100,110,120,7.84,7.688513298,20.72852925,19.93522323,1.64,0.166688652
1426,26-06-2019 11.44,612944475,-4227728,2,17.8,0,13120.17,91,7.594,53,16,203,0.173,51.37641239,-0.354364067,13645.2772,7.822688318,50,60,70,80,90,100,110,120,6.82,7.822688318,15.68574363,20.63708805,-1.02,0.13417502
1427,26-06-2019 11.44,612943972,-4228801,2,17.8,0,13128.13,88,7.643,50,16,208,0.049,51.37637023,-0.354454005,13653.08398,7.806780248,50,60,70,80,90,100,110,120,7.96,7.806780248,21.36793229,20.55323901,1.14,-0.01590807
1428,26-06-2019 11.44,612943451,-4229862,2,17.8,0,13136.57,91,7.63,48,16,193,-0.013,51.37632656,-0.354542937,13660.93766,7.853680649,50,60,70,80,90,100,110,120,8.44,7.853680649,24.02266896,20.80093414,0.48,0.046900402
1429,26-06-2019 11.44,612942921,-4230909,2,17.8,0,13144.99,90,7.772,48,16,168,0.142,51.37628214,-0.354630696,13668.78005,7.842396788,50,60,70,80,90,100,110,120,8.42,7.842396788,23.90895234,20.74120514,-0.02,-0.011283862
1430,26-06-2019 11.45,612942384,-4231990,2,18,0,13151.88,89,7.854,49,16,165,0.082,51.37623712,-0.354721304,13676.81752,8.03746828,50,60,70,80,90,100,110,120,6.89,8.03746828,16.00939084,21.78586998,-1.53,0.195071493
1431,26-06-2019 11.45,612941861,-4233037,2,18.2,0.26,13159.79,87,7.825,47,16,139,-0.029,51.37619329,-0.354809063,13684.619,7.80147644,50,60,70,80,90,100,110,120,7.91,7.80147644,21.10033403,20.52532138,1.02,-0.235991841
1432,26-06-2019 11.45,612941314,-4234069,2,18.2,0.76,13168.18,89,7.684,47,16,131,-0.141,51.37614744,-0.354895564,13692.49544,7.876443494,50,60,70,80,90,100,110,120,8.39,7.876443494,23.73888328,20.92168634,0.48,0.074967054
1433,26-06-2019 11.45,612940757,-4235084,2,18.4,1.11,13175.34,88,7.677,46,17,151,-0.007,51.37610075,-0.35498064,13700.35799,7.862546241,50,60,70,80,90,100,110,120,7.16,7.862546241,17.28870277,20.84792272,-1.23,-0.013897253
1434,26-06-2019 11.45,612940191,-4236089,2,18.4,1.38,13184.1,88,7.698,45,17,186,0.021,51.37605331,-0.355064878,13708.23288,7.874895293,50,60,70,80,90,100,110,120,8.76,7.874895293,25.87882631,20.91346237,1.6,0.012349052
1435,26-06-2019 11.45,612939609,-4237082,2,18.6,1.54,13193.52,90,7.822,45,17,226,0.124,51.37600453,-0.355148111,13716.15741,7.924526625,50,60,70,80,90,100,110,120,9.42,7.924526625,29.9252763,21.17790624,0.66,0.049631332
1436,26-06-2019 11.45,612939009,-4238102,2,18.6,1.31,13201.97,91,7.992,47,17,269,0.17,51.37595423,-0.355233606,13724.3113,8.153892646,50,60,70,80,90,100,110,120,8.45,8.153892646,24.07962844,22.42158665,-0.97,0.229366021
1437,26-06-2019 11.45,612938381,-4239128,2,18.6,1.03,13210.41,92,8.112,52,17,255,0.12,51.3759016,-0.355319604,13732.67123,8.359927138,50,60,70,80,90,100,110,120,8.44,8.359927138,24.02266896,23.5690104,-0.01,0.206034492
1438,26-06-2019 11.45,612937730,-4240190,2,18.8,0.91,13218.84,87,8.274,48,17,238,0.162,51.37584703,-0.35540862,13741.33079,8.659561971,50,60,70,80,90,100,110,120,8.43,8.659561971,23.96577693,25.28879946,-0.01,0.299634833
1439,26-06-2019 11.45,612937083,-4241254,2,18.8,0.61,13227.28,87,8.356,48,17,212,0.082,51.3757928,-0.355497804,13749.97261,8.641817307,50,60,70,80,90,100,110,120,8.44,8.641817307,24.02266896,25.18526501,0.01,-0.017744664
1440,26-06-2019 11.45,612936410,-4242339,2,19,0.45,13234.31,87,8.4,49,17,220,0.044,51.37573639,-0.355588747,13758.87148,8.898867716,50,60,70,80,90,100,110,120,7.03,8.898867716,16.66660004,26.70581679,-1.41,0.257050409
1441,26-06-2019 11.45,612935777,-4243425,2,19,0.85,13243.3,87,8.511,49,17,195,0.111,51.37568333,-0.355679775,13767.51587,8.644390499,50,60,70,80,90,100,110,120,8.99,8.644390499,27.25559999,25.2002656,1.96,-0.254477218
1442,26-06-2019 11.45,612935142,-4244499,2,19.2,1.21,13252.57,89,8.689,47,16,220,0.178,51.37563011,-0.355769796,13776.12218,8.606309493,50,60,70,80,90,100,110,120,9.27,8.606309493,28.97982988,24.97872593,0.28,-0.038081006
1443,26-06-2019 11.45,612934472,-4245587,2,19.2,1.24,13261.01,88,8.68,48,17,259,-0.009,51.37557395,-0.355860991,13785.01379,8.891613499,50,60,70,80,90,100,110,120,8.44,8.891613499,24.02266896,26.66229421,-0.83,0.285304007
1444,26-06-2019 11.45,612933779,-4246707,2,19.4,1.37,13269.45,91,8.568,49,17,258,-0.112,51.37551586,-0.355954869,13794.18852,9.174725327,50,60,70,80,90,100,110,120,8.44,9.174725327,24.02266896,28.38719662,0,0.283111828
1445,26-06-2019 11.45,612933107,-4247831,2,19.6,1.59,13277.81,90,8.654,48,17,242,0.086,51.37545954,-0.356049081,13803.24332,9.05480304,50,60,70,80,90,100,110,120,8.36,9.05480304,23.56942124,27.64995185,-0.08,-0.119922287
1446,26-06-2019 11.45,612932459,-4248977,2,19.8,1.64,13286.29,89,8.757,47,17,216,0.103,51.37540522,-0.356145138,13812.23931,8.995995942,50,60,70,80,90,100,110,120,8.48,8.995995942,24.25091157,27.29196874,0.12,-0.058807098
1447,26-06-2019 11.45,612931825,-4250132,2,19.8,1.58,13290.97,83,8.767,48,17,180,0.01,51.37535208,-0.356241949,13821.18749,8.948178636,50,60,70,80,90,100,110,120,4.68,8.948178636,7.386319162,27.00260443,-3.8,-0.047817306
1448,26-06-2019 11.45,612931184,-4251259,2,19.8,1.52,13301.97,83,8.767,45,17,174,0,51.37529835,-0.356336413,13830.05781,8.870320303,50,60,70,80,90,100,110,120,11,8.870320303,40.80578469,26.53474803,6.32,-0.077858333
1449,26-06-2019 11.45,612930547,-4252362,2,19.8,1.32,13312.98,81,8.815,45,17,167,0.048,51.37524496,-0.356428865,13838.80007,8.742259542,50,60,70,80,90,100,110,120,11.01,8.742259542,40.88001075,25.77411458,0.01,-0.128060761
1450,26-06-2019 11.45,612929906,-4253471,2,20,0.97,13320.71,82,8.839,48,17,158,0.024,51.37519123,-0.356521821,13847.59328,8.79320689,50,60,70,80,90,100,110,120,7.73,8.79320689,20.15094192,26.07539803,-3.28,0.050947348
1451,26-06-2019 11.45,612929261,-4254570,2,20,0.71,13329.92,82,8.89,49,17,169,0.051,51.37513717,-0.356613938,13856.36939,8.776108141,50,60,70,80,90,100,110,120,9.21,8.776108141,28.60590051,25.97408728,1.48,-0.017098749
1452,26-06-2019 11.45,612928622,-4255669,2,20.2,0.66,13341.9,82,8.965,41,17,185,0.075,51.37508361,-0.356706055,13865.10729,8.73790285,50,60,70,80,90,100,110,120,11.98,8.73790285,48.40051687,25.748432,2.77,-0.038205291
1453,26-06-2019 11.45,612927975,-4256769,2,20.2,0.72,13351.5,82,8.936,44,17,197,-0.029,51.37502938,-0.356798256,13873.90042,8.79313154,50,60,70,80,90,100,110,120,9.6,8.79313154,31.07984394,26.07495115,-2.38,0.05522869
1454,26-06-2019 11.45,612927321,-4257848,2,20.2,0.77,13358.5,81,9.039,46,17,196,0.103,51.37497456,-0.356888697,13882.65037,8.749943647,50,60,70,80,90,100,110,120,7,8.749943647,16.52465661,25.81944338,-2.6,-0.043187893
1455,26-06-2019 11.45,612926656,-4258941,2,20.4,0.81,13367.76,82,9.183,47,17,186,0.144,51.37491882,-0.356980311,13891.53019,8.879820486,50,60,70,80,90,100,110,120,9.26,8.879820486,28.9173397,26.59161631,2.26,0.129876839
1456,26-06-2019 11.45,612926004,-4260035,2,20.4,0.84,13375.34,82,9.25,45,17,194,0.067,51.37486417,-0.357072009,13900.33008,8.79989112,50,60,70,80,90,100,110,120,7.58,8.79989112,19.3764751,26.11505596,-1.68,-0.079929366
1457,26-06-2019 11.45,612925344,-4261139,2,20.6,0.87,13386.98,83,9.143,44,17,212,-0.107,51.37480885,-0.357164545,13909.22355,8.893476227,50,60,70,80,90,100,110,120,11.64,8.893476227,45.69222682,26.67346649,4.06,0.093585106
1458,26-06-2019 11.45,612924717,-4262241,2,20.6,0.94,13397.95,84,8.988,44,17,246,-0.155,51.37475629,-0.357256914,13917.89854,8.674983955,50,60,70,80,90,100,110,120,10.97,8.674983955,40.5835112,25.37895431,-0.67,-0.218492271
1459,26-06-2019 11.45,612924077,-4263331,2,20.8,0.97,13406.38,84,8.952,47,17,226,-0.036,51.37470265,-0.357348276,13926.60462,8.706083206,50,60,70,80,90,100,110,120,8.43,8.706083206,23.96577693,25.56124426,-2.54,0.031099251
1460,26-06-2019 11.45,612923447,-4264403,2,20.8,0.94,13414.8,82,8.936,48,17,183,-0.016,51.37464984,-0.35743813,13935.17057,8.56595144,50,60,70,80,90,100,110,120,8.42,8.56595144,23.90895234,24.74500691,-0.01,-0.140131766
1461,26-06-2019 11.45,612922878,-4265555,2,20.8,0.91,13423.24,82,8.84,46,17,193,-0.096,51.37460215,-0.35753469,13943.71718,8.546610402,50,60,70,80,90,100,110,120,8.44,8.546610402,24.02266896,24.6333897,0.02,-0.019341038
1462,26-06-2019 11.45,612922339,-4266773,2,20.8,0.81,13432.81,82,8.9,46,17,218,0.06,51.37455697,-0.357636781,13952.40348,8.686297237,50,60,70,80,90,100,110,120,9.57,8.686297237,30.88589843,25.44519224,1.13,0.139686835
1463,26-06-2019 11.45,612921815,-4268072,2,20.8,0.52,13442.19,81,8.988,47,17,215,0.088,51.37451305,-0.357745662,13961.40169,8.998205602,50,60,70,80,90,100,110,120,9.38,8.998205602,29.67167341,27.30537767,-0.19,0.311908365
1464,26-06-2019 11.45,612921292,-4269391,2,21,0.16,13450.63,82,8.905,46,17,227,-0.083,51.37446921,-0.35785622,13970.49284,9.091159307,50,60,70,80,90,100,110,120,8.44,9.091159307,24.02266896,27.87243424,-0.94,0.092953705
1465,26-06-2019 11.45,612920793,-4270729,2,21,0.14,13460.17,83,8.923,45,17,200,0.018,51.37442739,-0.357968369,13979.56078,9.067932243,50,60,70,80,90,100,110,120,9.54,9.067932243,30.69255995,27.73019325,1.1,-0.023227064
1466,26-06-2019 11.45,612920297,-4272051,2,21.2,0.44,13471.15,83,9.105,43,17,229,0.182,51.37438581,-0.358079178,13988.53449,8.973717438,50,60,70,80,90,100,110,120,10.98,8.973717438,40.65753491,27.15695948,1.44,-0.094214805
1467,26-06-2019 11.45,612919781,-4273352,2,21.2,0.61,13480.1,80,9.159,42,17,295,0.054,51.37434256,-0.358188227,13997.50229,8.967798503,50,60,70,80,90,100,110,120,8.95,8.967798503,27.01359808,27.12114662,-2.03,-0.005918935
1468,26-06-2019 11.45,612919237,-4274636,2,21.2,0.63,13488.54,83,9.147,50,17,300,-0.012,51.37429697,-0.35829585,14006.53071,9.028413333,50,60,70,80,90,100,110,120,8.44,9.028413333,24.02266896,27.48901829,-0.51,0.06061483
1469,26-06-2019 11.45,612918716,-4275868,2,21.2,0.68,13495.54,83,9.037,50,17,264,-0.11,51.3742533,-0.358399116,14015.18842,8.657714614,50,60,70,80,90,100,110,120,7,8.657714614,16.52465661,25.27801081,-1.44,-0.37069872
1470,26-06-2019 11.45,612918151,-4277050,2,21.4,0.76,13504.56,82,8.897,50,17,283,-0.14,51.37420594,-0.35849819,14023.84991,8.66148981,50,60,70,80,90,100,110,120,9.02,8.66148981,27.43780963,25.30006057,2.02,0.003775197
1471,26-06-2019 11.45,612917423,-4278371,2,21.4,0.59,13515.12,82,8.862,52,17,285,-0.035,51.37414492,-0.358608915,14034.10204,10.25213197,50,60,70,80,90,100,110,120,10.56,10.25213197,37.60661117,35.44579648,1.54,1.590642163
1472,26-06-2019 11.45,612916709,-4279522,2,21.6,0.37,13524.35,80,8.947,50,17,287,0.085,51.37408507,-0.35870539,14043.5428,9.440758168,50,60,70,80,90,100,110,120,9.23,9.440758168,28.73027384,30.05730993,-1.33,-0.811373805
1473,26-06-2019 11.45,612915970,-4280590,2,21.6,0.61,13532.78,84,9.053,51,17,273,0.106,51.37402313,-0.358794909,14052.81907,9.276272104,50,60,70,80,90,100,110,120,8.43,9.276272104,23.96577693,29.01905879,-0.8,-0.164486064
1474,26-06-2019 11.45,612915219,-4281611,2,22,0.99,13542.7,84,9.176,51,17,271,0.123,51.37396018,-0.358880488,14061.99944,9.180363889,50,60,70,80,90,100,110,120,9.92,9.180363889,33.1863667,28.42209949,1.49,-0.095908215
1475,26-06-2019 11.45,612914459,-4282615,2,22,1.24,13551.72,85,9.22,51,17,256,0.044,51.37389648,-0.358964643,14071.18068,9.181242657,50,60,70,80,90,100,110,120,9.02,9.181242657,27.43780963,28.42754102,-0.9,0.000878767
1476,26-06-2019 11.45,612913681,-4283635,2,22.2,1.48,13560.15,85,9.292,53,17,259,0.072,51.37383127,-0.359050138,14080.55065,9.369969309,50,60,70,80,90,100,110,120,8.43,9.369969309,23.96577693,29.60824734,-0.59,0.188726653
1477,26-06-2019 11.45,612912923,-4284623,2,22.4,1.84,13570.13,86,9.251,52,17,248,-0.041,51.37376773,-0.359132951,14089.65849,9.107844115,50,60,70,80,90,100,110,120,9.98,9.107844115,33.58902874,27.97483548,1.55,-0.262125194
1478,26-06-2019 11.45,612912149,-4285556,2,22.6,2.22,13579.12,87,9.117,51,17,233,-0.134,51.37370286,-0.359211154,14098.68655,9.028056755,50,60,70,80,90,100,110,120,8.99,9.028056755,27.25559999,27.48684697,-0.99,-0.079787361
1479,26-06-2019 11.45,612911364,-4286547,2,23,2.42,13589.01,85,9.1,54,17,227,-0.017,51.37363706,-0.359294219,14108.00175,9.315199801,50,60,70,80,90,100,110,120,9.89,9.315199801,32.98594622,29.26312567,0.9,0.287143046
1480,26-06-2019 11.45,612910568,-4287542,2,23.2,2.57,13598.07,85,9.134,53,17,227,0.034,51.37357034,-0.359377619,14117.41199,9.410241911,50,60,70,80,90,100,110,120,9.06,9.410241911,27.68170007,29.86330979,-0.83,0.09504211
1481,26-06-2019 11.45,612909787,-4288494,2,23.4,2.76,13607.7,85,9.076,51,17,227,-0.058,51.37350488,-0.359457415,14126.55879,9.146800003,50,60,70,80,90,100,110,120,9.63,9.146800003,31.27439648,28.21465407,0.57,-0.263441908
1482,26-06-2019 11.45,612909013,-4289460,2,23.6,2.76,13617.03,84,8.971,51,17,210,-0.105,51.37344,-0.359538384,14135.7036,9.144803612,50,60,70,80,90,100,110,120,9.33,9.144803612,29.35618736,28.20233908,-0.3,-0.001996391
1483,26-06-2019 11.45,612908231,-4290422,2,24,2.64,13626.46,82,8.945,51,17,262,-0.026,51.37337445,-0.359619018,14144.89314,9.189547952,50,60,70,80,90,100,110,120,9.43,9.189547952,29.98884564,28.47899504,0.1,0.04474434
1484,26-06-2019 11.45,612907459,-4291365,2,24.2,2.52,13635.97,82,8.947,50,17,276,0.002,51.37330974,-0.359698059,14153.9415,9.04835642,50,60,70,80,90,100,110,120,9.51,9.04835642,30.4998285,27.61059478,0.08,-0.141191532
1485,26-06-2019 11.45,612906670,-4292300,2,24.2,2.14,13644.4,82,8.909,50,17,270,-0.038,51.37324361,-0.35977643,14163.0886,9.147101343,50,60,70,80,90,100,110,120,8.43,9.147101343,23.96577693,28.21651315,-1.08,0.098744922
1486,26-06-2019 11.45,612905858,-4293239,2,24.6,1.85,13652.83,83,9.01,50,17,254,0.101,51.37317555,-0.359855136,14172.42252,9.333916631,50,60,70,80,90,100,110,120,8.43,9.333916631,23.96577693,29.38083934,0,0.186815289
1487,26-06-2019 11.45,612905082,-4294165,2,24.8,2.01,13662.62,82,8.932,50,17,252,-0.078,51.37311051,-0.359932752,14181.44113,9.018611925,50,60,70,80,90,100,110,120,9.79,9.018611925,32.32226205,27.42936554,1.36,-0.315304706
1488,26-06-2019 11.45,612904323,-4295112,2,25.2,2.28,13671.74,82,8.872,52,17,251,-0.06,51.37304689,-0.360012129,14190.40774,8.96661007,50,60,70,80,90,100,110,120,9.12,8.96661007,28.04955916,27.11395878,-0.67,-0.052001855
1489,26-06-2019 11.45,612903546,-4296095,2,25.4,2.55,13681.13,83,8.815,53,17,252,-0.057,51.37298176,-0.360094523,14199.63562,9.227883642,50,60,70,80,90,100,110,120,9.39,9.227883642,29.73497296,28.71710015,0.27,0.261273573
1490,26-06-2019 11.46,612902783,-4297003,2,25.8,2.97,13688.58,83,8.771,53,17,242,-0.044,51.37291781,-0.360170631,14208.49453,8.858903457,50,60,70,80,90,100,110,120,7.45,8.858903457,18.71754599,26.4664871,-1.94,-0.368980185
1491,26-06-2019 11.46,612902001,-4297899,2,26,3.45,13698.79,81,9.013,53,17,247,0.242,51.37285226,-0.360245733,14217.45541,8.960883113,50,60,70,80,90,100,110,120,10.21,8.960883113,35.15506033,27.07933457,2.76,0.101979655
1492,26-06-2019 11.46,612900486,-4299723,2,26.6,3.66,13716,84,8.825,50,17,250,-0.094,51.37272527,-0.360398619,14235.11897,17.66356197,50,60,70,80,90,100,110,120,8.605,8.831780986,24.97112523,26.30467527,-0.8025,-0.064551064
1493,26-06-2019 11.46,612899730,-4300679,2,26.8,3.51,13725.55,82,8.722,50,17,248,-0.103,51.37266191,-0.360478749,14244.09592,8.97694641,50,60,70,80,90,100,110,120,9.55,8.97694641,30.75693866,27.17650653,0.945,0.145165424
1494,26-06-2019 11.46,612898985,-4301622,2,27.2,3.49,13734.91,79,8.556,50,17,246,-0.166,51.37259946,-0.360557791,14252.94553,8.849615849,50,60,70,80,90,100,110,120,9.36,8.849615849,29.54527665,26.41102165,-0.19,-0.127330562
1495,26-06-2019 11.46,612898266,-4302545,2,27.4,3.2,13743.37,79,8.405,50,17,267,-0.151,51.3725392,-0.360635156,14261.53308,8.587545411,50,60,70,80,90,100,110,120,8.46,8.587545411,24.13665537,24.86992391,-0.9,-0.262070438
1496,26-06-2019 11.46,612897584,-4303448,2,27.6,2.63,13749.86,80,8.357,50,17,253,-0.048,51.37248203,-0.360710844,14269.7797,8.246624927,50,60,70,80,90,100,110,120,6.49,8.246624927,14.20449365,22.93447739,-1.97,-0.340920483
1497,26-06-2019 11.46,612896860,-4304411,2,27.8,2.5,13759.69,77,8.401,51,17,259,0.044,51.37242135,-0.360791562,14278.55049,8.770780918,50,60,70,80,90,100,110,120,9.83,8.770780918,32.58692635,25.94256356,3.34,0.52415599
1498,26-06-2019 11.46,612896141,-4305363,2,28.2,2.71,13769.95,77,8.336,51,16,258,-0.065,51.37236108,-0.360871358,14287.24455,8.694069716,50,60,70,80,90,100,110,120,10.26,8.694069716,35.50022331,25.49074921,0.43,-0.076711202
