,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
1207,01-04-2019 15.27,612027055,-4335097,2,48.4,-2.33,10488.89,77,9.741,50,16,243,0.035,51.29951513,-0.363363633,11412.70769,9.791819017,50,60,70,80,90,100,110,120,9.82,9.791819017,32.5206591,32.33427435,0.18,0.176482837
1208,01-04-2019 15.28,612026688,-4336644,2,48.2,-2.26,10498.56,81,9.762,50,16,232,0.021,51.29948437,-0.363493301,11422.34991,9.642216231,50,60,70,80,90,100,110,120,9.67,9.642216231,31.53474413,31.35379369,-0.15,-0.149602786
1209,01-04-2019 15.28,612026367,-4338175,2,48,-1.99,10508,79,9.582,49,16,224,-0.18,51.29945747,-0.363621628,11431.76005,9.410144776,50,60,70,80,90,100,110,120,9.44,9.410144776,30.05248243,29.86269328,-0.23,-0.232071454
1210,01-04-2019 15.28,612026088,-4339753,2,48,-1.58,10517.59,79,9.345,49,16,226,-0.237,51.29943408,-0.363753894,11441.31642,9.556366677,50,60,70,80,90,100,110,120,9.59,9.556366677,31.01512799,30.79796165,0.15,0.146221901
1211,01-04-2019 15.28,612025829,-4341292,2,48,-1.17,10526.91,78,9.345,49,16,214,0,51.29941237,-0.363882892,11450.60411,9.287696118,50,60,70,80,90,100,110,120,9.32,9.287696118,29.2932925,29.09057852,-0.27,-0.26867056
1212,01-04-2019 15.28,612025573,-4342808,2,48.2,-0.83,10536.08,83,9.168,47,16,236,-0.177,51.29939091,-0.364009961,11459.75512,9.151010185,50,60,70,80,90,100,110,120,9.17,9.151010185,28.35796321,28.2406339,-0.15,-0.136685933
1213,01-04-2019 15.28,612025316,-4344315,2,48.2,-0.45,10545.21,96,9.08,48,16,230,-0.088,51.29936937,-0.364136277,11468.85796,9.102839178,50,60,70,80,90,100,110,120,9.13,9.102839178,28.11110507,27.9440985,-0.04,-0.048171006
1214,01-04-2019 15.28,612025069,-4345801,2,48.4,0.13,10554.2,94,8.828,51,16,245,-0.252,51.29934867,-0.364260832,11477.8184,8.960439135,50,60,70,80,90,100,110,120,8.99,8.960439135,27.25559999,27.07665128,-0.14,-0.142400043
1215,01-04-2019 15.28,612024829,-4347259,2,48.6,0.71,10563.01,95,8.949,51,16,238,0.121,51.29932855,-0.36438304,11486.60442,8.786013503,50,60,70,80,90,100,110,120,8.81,8.786013503,26.17508979,26.0327529,-0.18,-0.174425633
1216,01-04-2019 15.28,612024606,-4348710,2,48.6,1.07,10571.75,92,8.659,51,16,257,-0.29,51.29930986,-0.364504661,11495.31182,8.707401439,50,60,70,80,90,100,110,120,8.74,8.707401439,25.76079305,25.56898556,-0.07,-0.078612064
1217,01-04-2019 15.28,612024431,-4350104,2,49,1.46,10580.06,92,8.208,51,16,248,-0.451,51.29929519,-0.364621505,11503.59748,8.285667493,50,60,70,80,90,100,110,120,8.31,8.285667493,23.28833346,23.15215201,-0.43,-0.421733946
1218,01-04-2019 15.28,612024272,-4351445,2,49.2,1.96,10588.04,90,7.857,50,16,243,-0.351,51.29928187,-0.364733906,11511.55144,7.95395857,50,60,70,80,90,100,110,120,7.98,7.95395857,21.47544373,21.3355092,-0.33,-0.331708924
1219,01-04-2019 15.28,612024171,-4352745,2,49.6,2.46,10595.7,86,7.506,49,16,214,-0.351,51.2992734,-0.364842871,11519.18547,7.634023909,50,60,70,80,90,100,110,120,7.66,7.634023909,19.78763554,19.65365802,-0.32,-0.31993466
1220,01-04-2019 15.28,612024136,-4353997,2,50,3.11,10603.03,111,7.19,45,16,258,-0.316,51.29927047,-0.364947813,11526.4888,7.303332556,50,60,70,80,90,100,110,120,7.33,7.303332556,18.11942087,17.98781932,-0.33,-0.330691354
1221,01-04-2019 15.28,612024160,-4355169,2,50.6,4.17,10609.89,100,6.526,49,16,250,-0.664,51.29927248,-0.365046049,11533.3223,6.833504949,50,60,70,80,90,100,110,120,6.86,6.833504949,15.87028021,15.74792689,-0.47,-0.469827607
1222,01-04-2019 15.28,612024214,-4356244,2,51,4.97,10616.19,92,6.017,49,16,271,-0.509,51.299277,-0.365136154,11539.60706,6.284758605,50,60,70,80,90,100,110,120,6.3,6.284758605,13.38497185,13.3202865,-0.56,-0.548746344
1223,01-04-2019 15.28,612024259,-4357307,2,51.6,5.25,10622.43,89,6.121,48,16,293,0.104,51.29928078,-0.365225254,11545.81589,6.208825214,50,60,70,80,90,100,110,120,6.24,6.208825214,13.13123407,13.0003556,-0.06,-0.075933391
1224,01-04-2019 15.28,612024341,-4358343,2,52.2,5.78,10628.53,86,6.002,45,16,285,-0.119,51.29928765,-0.36531209,11551.90137,6.085481293,50,60,70,80,90,100,110,120,6.1,6.085481293,12.54862189,12.48895862,-0.14,-0.123343921
1225,01-04-2019 15.28,612024456,-4359360,2,52.6,6.61,10634.58,83,5.752,50,16,267,-0.25,51.29929729,-0.365397334,11557.92409,6.022717022,50,60,70,80,90,100,110,120,6.05,6.022717022,12.34374987,12.23267056,-0.05,-0.062764271
1226,01-04-2019 15.28,612024547,-4360349,2,53.2,7.25,10640.42,82,5.686,49,16,282,-0.066,51.29930492,-0.365480231,11563.74956,5.825476798,50,60,70,80,90,100,110,120,5.84,5.825476798,11.50170058,11.44456571,-0.21,-0.197240224
1227,01-04-2019 15.28,612024642,-4361302,2,53.8,8.25,10646.06,81,5.346,49,16,297,-0.34,51.29931288,-0.365560111,11569.37332,5.623753031,50,60,70,80,90,100,110,120,5.64,5.623753031,10.72740239,10.66568723,-0.2,-0.201723767
1228,01-04-2019 15.28,612024712,-4362190,2,54.4,9.63,10651.3,81,4.905,48,16,311,-0.441,51.29931875,-0.365634542,11574.58911,5.215789527,50,60,70,80,90,100,110,120,5.24,5.215789527,9.259743088,9.174374819,-0.4,-0.407963504
1229,01-04-2019 15.28,612024756,-4363061,2,55,10.51,10656.41,74,4.915,48,16,290,0.01,51.29932243,-0.365707548,11579.6814,5.092296194,50,60,70,80,90,100,110,120,5.11,5.092296194,8.805989507,8.745077776,-0.13,-0.123493333
1230,01-04-2019 15.28,612024811,-4363923,2,55.4,10.85,10661.47,71,4.844,48,16,305,-0.071,51.29932704,-0.3657798,11584.7308,5.049396303,50,60,70,80,90,100,110,120,5.06,5.049396303,8.63450404,8.598353157,-0.05,-0.042899891
1231,01-04-2019 15.28,612024885,-4364759,2,55.8,10.8,10666.41,72,4.626,48,16,274,-0.218,51.29933325,-0.365849873,11589.65117,4.920371036,50,60,70,80,90,100,110,120,4.94,4.920371036,8.229818572,8.164546559,-0.12,-0.129025267
1232,01-04-2019 15.28,612024950,-4365612,2,56.4,10.63,10671.44,66,4.749,48,16,289,0.123,51.29933869,-0.365921371,11594.65881,5.007640344,50,60,70,80,90,100,110,120,5.03,5.007640344,8.532422131,8.456733073,0.09,0.087269309
1233,01-04-2019 15.28,612024980,-4366461,2,56.8,10.48,10676.41,65,4.814,47,16,287,0.065,51.29934121,-0.365992533,11599.61425,4.955444106,50,60,70,80,90,100,110,120,4.97,4.955444106,8.330079397,8.281357386,-0.06,-0.052196239
1234,01-04-2019 15.28,612025029,-4367304,2,57.2,9.56,10681.36,64,4.665,47,16,291,-0.149,51.29934532,-0.366063192,11604.54802,4.933766368,50,60,70,80,90,100,110,120,4.95,4.933766368,8.2631714,8.209061772,-0.02,-0.021677738
1235,01-04-2019 15.28,612025030,-4368143,2,57.6,8.27,10686.28,62,4.742,47,16,332,0.077,51.2993454,-0.366133517,11609.4373,4.88928277,50,60,70,80,90,100,110,120,4.92,4.88928277,8.16331526,8.061700764,-0.03,-0.044483598
1236,01-04-2019 15.28,612024981,-4368976,2,58,7.72,10691.17,62,4.62,46,16,325,-0.122,51.29934129,-0.366203338,11614.31305,4.875744517,50,60,70,80,90,100,110,120,4.89,4.875744517,8.064066149,8.01711744,-0.03,-0.013538253
1237,01-04-2019 15.28,612024951,-4369814,2,58.4,7.47,10696.08,60,4.704,46,16,348,0.084,51.29933878,-0.366273578,11619.20449,4.891445031,50,60,70,80,90,100,110,120,4.91,4.891445031,8.130164776,8.068832837,0.02,0.015700515
1238,01-04-2019 15.28,612024931,-4370665,2,58.8,7.18,10701.06,61,4.694,46,16,342,-0.01,51.2993371,-0.366344908,11624.1672,4.962706738,50,60,70,80,90,100,110,120,4.98,4.962706738,8.363634567,8.305649265,0.07,0.071261706
1239,01-04-2019 15.28,612024926,-4371486,2,59.2,7.64,10705.86,62,4.597,47,16,322,-0.097,51.29933668,-0.366413724,11628.95181,4.784606689,50,60,70,80,90,100,110,120,4.8,4.784606689,7.769960986,7.7202053,-0.18,-0.178100049
1240,01-04-2019 15.28,612024911,-4372304,2,59.6,8.49,10710.65,62,4.66,49,16,308,0.063,51.29933543,-0.366482288,11633.72075,4.768946963,50,60,70,80,90,100,110,120,4.79,4.768946963,7.737619872,7.669752477,-0.01,-0.015659726
1241,01-04-2019 15.28,612024877,-4373127,2,60,8.84,10715.47,64,4.707,48,16,300,0.047,51.29933258,-0.366551271,11638.52725,4.806492537,50,60,70,80,90,100,110,120,4.82,4.806492537,7.834845556,7.790994686,0.03,0.037545575
1242,01-04-2019 15.28,612024823,-4373923,2,60.4,8.99,10720.15,64,4.474,49,16,274,-0.233,51.29932805,-0.366617991,11643.19316,4.665916376,50,60,70,80,90,100,110,120,4.68,4.665916376,7.386319162,7.341930437,-0.14,-0.140576161
1243,01-04-2019 15.28,612024778,-4374707,2,60.8,9.11,10724.75,63,4.444,48,16,277,-0.03,51.29932428,-0.366683705,11647.78114,4.587973743,50,60,70,80,90,100,110,120,4.6,4.587973743,7.135953752,7.098690001,-0.08,-0.077942633
1244,01-04-2019 15.28,612024781,-4375553,2,61.2,9.2,10729.7,62,4.605,47,15,289,0.161,51.29932453,-0.366754616,11652.71128,4.930147937,50,60,70,80,90,100,110,120,4.95,4.930147937,8.2631714,8.197025116,0.35,0.342174194
1245,01-04-2019 15.28,612024757,-4376380,2,61.6,9.19,10734.55,63,4.663,46,15,289,0.058,51.29932252,-0.366823934,11657.53582,4.824534469,50,60,70,80,90,100,110,120,4.85,4.824534469,7.932678268,7.849593926,-0.1,-0.105613469
1246,01-04-2019 15.28,612024717,-4377179,2,62,8.41,10739.23,61,4.649,50,15,273,-0.014,51.29931916,-0.366890905,11662.2069,4.671077513,50,60,70,80,90,100,110,120,4.68,4.671077513,7.386319162,7.358181763,-0.17,-0.153456956
1247,01-04-2019 15.28,612024678,-4378005,2,62.2,7.26,10744.08,64,4.818,48,15,260,0.169,51.2993159,-0.36696014,11667.03412,4.827224121,50,60,70,80,90,100,110,120,4.85,4.827224121,7.932678268,7.858348581,0.17,0.156146608
1248,01-04-2019 15.28,612024653,-4378856,2,62.4,6.59,10749.06,61,4.82,48,15,284,0.002,51.2993138,-0.36703147,11671.9988,4.964678036,50,60,70,80,90,100,110,120,4.98,4.964678036,8.363634567,8.312248956,0.13,0.137453915
1249,01-04-2019 15.28,612024588,-4379711,2,62.8,6.02,10754.1,66,4.891,48,15,292,0.071,51.29930835,-0.367103135,11677.01801,5.019212626,50,60,70,80,90,100,110,120,5.04,5.019212626,8.566381987,8.495863988,0.06,0.05453459
1250,01-04-2019 15.28,612024510,-4380572,2,63,5.34,10759.18,67,4.932,49,15,317,0.041,51.29930181,-0.367175303,11682.08789,5.069875564,50,60,70,80,90,100,110,120,5.08,5.069875564,8.702895884,8.668240723,0.04,0.050662938
1251,01-04-2019 15.28,612024459,-4381469,2,63.2,5.23,10764.46,74,5.097,49,15,276,0.165,51.29929754,-0.367250489,11687.33673,5.24884146,50,60,70,80,90,100,110,120,5.28,5.24884146,9.401652793,9.291017408,0.2,0.178965896
1252,01-04-2019 15.28,612024390,-4382327,2,63.4,5.51,10769.52,74,4.964,49,15,263,-0.133,51.29929176,-0.367322406,11692.37792,5.041189699,50,60,70,80,90,100,110,120,5.06,5.041189699,8.63450404,8.570426677,-0.22,-0.207651761
1253,01-04-2019 15.28,612024311,-4383215,2,63.6,5.45,10774.75,73,5.172,49,15,256,0.208,51.29928513,-0.367396837,11697.60486,5.226947586,50,60,70,80,90,100,110,120,5.23,5.226947586,9.224434281,9.213670009,0.17,0.185757887
1254,01-04-2019 15.28,612024231,-4384159,2,64,5.22,10780.33,71,5.658,49,15,249,0.486,51.29927843,-0.367475962,11703.15633,5.551469323,50,60,70,80,90,100,110,120,5.58,5.551469323,10.50037384,10.39327101,0.35,0.324521737
1255,01-04-2019 15.28,612024166,-4385140,2,64,5,10786.09,72,5.602,50,15,245,-0.056,51.29927298,-0.367558189,11708.90513,5.748797797,50,60,70,80,90,100,110,120,5.76,5.748797797,11.18874382,11.1452658,0.18,0.197328474
1256,01-04-2019 15.28,612024091,-4386106,2,64.2,4.74,10791.79,73,5.596,50,15,241,-0.006,51.29926669,-0.367639158,11714.57774,5.672609618,50,60,70,80,90,100,110,120,5.7,5.672609618,10.95685905,10.8518094,-0.06,-0.07618818
1257,01-04-2019 15.28,612023998,-4387087,2,64.4,4.39,10797.59,76,5.817,48,15,227,0.221,51.2992589,-0.367721384,11720.35987,5.782127157,50,60,70,80,90,100,110,120,5.8,5.782127157,11.34468262,11.27487251,0.1,0.109517539
1258,01-04-2019 15.28,612023898,-4388086,2,64.6,3.77,10803.5,79,5.786,48,15,220,-0.031,51.29925052,-0.36780512,11726.25569,5.895820094,50,60,70,80,90,100,110,120,5.91,5.895820094,11.77907875,11.72262329,0.11,0.113692937
1259,01-04-2019 15.28,612023828,-4389108,2,64.8,3.09,10809.51,77,5.843,49,15,213,0.057,51.29924465,-0.367890783,11732.24704,5.991347258,50,60,70,80,90,100,110,120,6.01,5.991347258,12.18106631,12.1055729,0.1,0.095527164
1260,01-04-2019 15.28,612023754,-4390140,2,65,2.71,10815.59,69,5.998,48,15,250,0.155,51.29923845,-0.367977284,11738.30045,6.053414216,50,60,70,80,90,100,110,120,6.08,6.053414216,12.46647074,12.35768578,0.07,0.062066958
1261,01-04-2019 15.28,612023689,-4391185,2,65,2.47,10821.72,72,6.064,49,15,219,0.066,51.299233,-0.368064875,11744.42026,6.119813266,50,60,70,80,90,100,110,120,6.13,6.119813266,12.67235447,12.63027204,0.05,0.06639905
1262,01-04-2019 15.28,612023630,-4392292,2,65.2,2.2,10828.22,73,6.229,48,15,227,0.165,51.29922805,-0.368157662,11750.89472,6.474454839,50,60,70,80,90,100,110,120,6.5,6.474454839,14.24830085,14.13652857,0.37,0.354641573
1263,01-04-2019 15.28,612023540,-4393445,2,65.2,2.09,10835.01,75,6.563,48,15,234,0.334,51.29922051,-0.368254306,11757.666,6.771284421,50,60,70,80,90,100,110,120,6.79,6.771284421,15.5480494,15.46245597,0.29,0.296829582
1264,01-04-2019 15.28,612023427,-4394622,2,65.4,2.09,10841.97,77,6.645,48,15,207,0.082,51.29921104,-0.368352961,11764.60538,6.939375563,50,60,70,80,90,100,110,120,6.96,6.939375563,16.33634297,16.23966807,0.17,0.168091142
1265,01-04-2019 15.28,612023308,-4395757,2,65.4,1.87,10848.71,76,6.386,48,15,214,-0.259,51.29920106,-0.368448095,11771.31196,6.706580504,50,60,70,80,90,100,110,120,6.74,6.706580504,15.31990797,15.1683607,-0.22,-0.232795059
1266,01-04-2019 15.28,612023187,-4396911,2,65.4,1.58,10855.54,77,6.541,48,15,212,0.155,51.29919092,-0.368544823,11778.13082,6.818862928,50,60,70,80,90,100,110,120,6.83,6.818862928,15.73177661,15.68051363,0.09,0.112282424
1267,01-04-2019 15.28,612023041,-4398048,2,65.6,1.46,10862.33,78,6.618,49,15,208,0.077,51.29917868,-0.368640125,11784.895,6.764178503,50,60,70,80,90,100,110,120,6.79,6.764178503,15.5480494,15.43001979,-0.04,-0.054684426
1268,01-04-2019 15.29,612022909,-4399198,2,65.6,1.42,10869.17,79,6.508,49,15,201,-0.11,51.29916762,-0.368736517,11791.70864,6.813641617,50,60,70,80,90,100,110,120,6.84,6.813641617,15.77787703,15.65650919,0.05,0.049463114
1269,01-04-2019 15.29,612022791,-4400321,2,65.8,1.35,10875.83,75,6.573,49,15,148,0.065,51.29915773,-0.368830645,11798.34472,6.636078348,50,60,70,80,90,100,110,120,6.66,6.636078348,14.95838895,14.85112567,-0.18,-0.177563269
1270,01-04-2019 15.29,612022670,-4401496,2,65.8,1.22,10882.79,40,6.799,49,15,201,0.226,51.29914759,-0.368929133,11805.28431,6.93959146,50,60,70,80,90,100,110,120,6.96,6.93959146,16.33634297,16.24067858,0.3,0.303513112
1271,01-04-2019 15.29,612022555,-4402690,2,65.8,0.78,10889.85,67,7.095,49,15,176,0.296,51.29913795,-0.369029213,11812.32445,7.040136575,50,60,70,80,90,100,110,120,7.06,7.040136575,16.80915049,16.71469792,0.1,0.100545115
1272,01-04-2019 15.29,612022433,-4403945,2,65.8,0.2,10897.27,75,7.037,51,15,170,-0.058,51.29912772,-0.369134406,11819.72586,7.4014134,50,60,70,80,90,100,110,120,7.42,7.4014134,18.56710417,18.47420198,0.36,0.361276825
1273,01-04-2019 15.29,612022285,-4405135,2,65.8,0,10904.37,76,6.744,53,15,178,-0.293,51.29911532,-0.36923415,11826.79648,7.070618334,50,60,70,80,90,100,110,120,7.1,7.070618334,17.00016203,16.85975089,-0.32,-0.330795065
1274,01-04-2019 15.29,612022139,-4406385,2,65.8,0,10911.8,76,7.172,52,15,199,0.428,51.29910308,-0.369338924,11834.2069,7.410421978,50,60,70,80,90,100,110,120,7.43,7.410421978,18.61718399,18.51920084,0.33,0.339803644
1275,01-04-2019 15.29,612022002,-4407645,2,65.8,0,10919.27,75,7.377,49,15,188,0.205,51.2990916,-0.369444536,11841.65979,7.452887389,50,60,70,80,90,100,110,120,7.47,7.452887389,18.81817778,18.73205748,0.04,0.042465411
1276,01-04-2019 15.29,612021861,-4408954,2,65.8,0,10927.04,78,7.611,50,15,166,0.234,51.29907978,-0.369554255,11849.4004,7.74061321,50,60,70,80,90,100,110,120,7.77,7.74061321,20.36002941,20.20631397,0.3,0.287725821
1277,01-04-2019 15.29,612021699,-4410244,2,65.6,0,10934.73,78,7.719,50,15,183,0.108,51.2990662,-0.369662382,11857.06805,7.667651056,50,60,70,80,90,100,110,120,7.69,7.667651056,19.94293359,19.82718434,-0.08,-0.072962154
1278,01-04-2019 15.29,612021544,-4411632,2,65.6,0,10942.97,81,7.789,50,15,201,0.07,51.29905321,-0.369778723,11865.28467,8.216617164,50,60,70,80,90,100,110,120,8.24,8.216617164,22.89764336,22.76787342,0.55,0.548966108
1279,01-04-2019 15.29,612021407,-4412935,2,65.6,0,10950.7,82,7.581,50,15,184,-0.208,51.29904172,-0.369887939,11872.98456,7.699894094,50,60,70,80,90,100,110,120,7.73,7.699894094,20.15094192,19.99428448,-0.51,-0.51672307
1280,01-04-2019 15.29,612021279,-4414305,2,65.6,0,10958.79,82,7.667,50,15,178,0.086,51.29903099,-0.370002771,11881.05694,8.072372081,50,60,70,80,90,100,110,120,8.09,8.072372081,22.07157915,21.97549704,0.36,0.372477987
1281,01-04-2019 15.29,612021152,-4415582,2,65.6,0,10966.36,84,7.57,51,15,198,-0.097,51.29902035,-0.370109808,11888.59226,7.535319585,50,60,70,80,90,100,110,120,7.57,7.535319585,19.32538356,19.14871854,-0.52,-0.537052496
1282,01-04-2019 15.29,612021022,-4416959,2,65.6,0,10974.5,83,7.565,52,15,194,-0.005,51.29900945,-0.370225227,11896.70774,8.115484948,50,60,70,80,90,100,110,120,8.14,8.115484948,22.3452477,22.21085703,0.57,0.580165363
1283,01-04-2019 15.29,612020873,-4418316,2,65.6,0,10982.55,84,7.665,52,15,192,0.1,51.29899696,-0.370338969,11904.73673,8.028988911,50,60,70,80,90,100,110,120,8.05,8.028988911,21.85385837,21.73992691,-0.09,-0.086496037
1284,01-04-2019 15.29,612020727,-4419726,2,65.6,0,10990.91,84,8.072,52,15,191,0.407,51.29898473,-0.370457154,11913.06548,8.328753281,50,60,70,80,90,100,110,120,8.36,8.328753281,23.56942124,23.3935622,0.31,0.29976437
1285,01-04-2019 15.29,612020646,-4421156,2,65.6,0,10999.31,83,8.062,52,15,224,-0.01,51.29897794,-0.370577015,11921.433,8.367519422,50,60,70,80,90,100,110,120,8.4,8.367519422,23.79550552,23.61183945,0.04,0.038766141
1286,01-04-2019 15.29,612020616,-4422638,2,65.6,0,11007.98,87,8.22,51,15,212,0.158,51.29897542,-0.370701235,11930.07396,8.640951826,50,60,70,80,90,100,110,120,8.67,8.640951826,25.34980123,25.18022064,0.27,0.273432404
1287,01-04-2019 15.29,612020596,-4424124,2,65.6,0,11016.67,85,8.169,51,15,182,-0.051,51.29897375,-0.37082579,11938.7357,8.661743398,50,60,70,80,90,100,110,120,8.69,8.661743398,25.46689023,25.30154205,0.02,0.020791572
1288,01-04-2019 15.29,612020635,-4425615,2,65.4,0,11025.4,89,8.329,51,15,206,0.16,51.29897702,-0.370950764,11947.43217,8.696474774,50,60,70,80,90,100,110,120,8.73,8.696474774,25.70187759,25.50485427,0.04,0.034731376
1289,01-04-2019 15.29,612020720,-4427049,2,65.4,0,11033.82,83,8.373,51,15,229,0.044,51.29898414,-0.371070961,11955.82634,8.394171351,50,60,70,80,90,100,110,120,8.42,8.394171351,23.90895234,23.7624942,-0.31,-0.302303423
1290,01-04-2019 15.29,612020808,-4428580,2,65.4,0,11042.81,88,8.554,51,15,217,0.181,51.29899152,-0.371199287,11964.78594,8.959594187,50,60,70,80,90,100,110,120,8.99,8.959594187,27.25559999,27.071545,0.57,0.565422837
1291,01-04-2019 15.29,612020885,-4430029,2,65.4,0,11051.31,87,8.363,51,15,227,-0.191,51.29899797,-0.371320741,11973.26049,8.474556198,50,60,70,80,90,100,110,120,8.5,8.474556198,24.36543755,24.21978544,-0.49,-0.485037989
1292,01-04-2019 15.29,612020980,-4431562,2,65.4,0,11060.31,88,8.357,51,15,212,-0.006,51.29900593,-0.371449236,11982.23789,8.977397416,50,60,70,80,90,100,110,120,9,8.977397416,27.31626909,27.17923732,0.5,0.502841218
1293,01-04-2019 15.29,612021106,-4433023,2,65.4,0,11068.94,86,8.326,50,15,223,-0.031,51.29901649,-0.371571695,11990.83254,8.594650142,50,60,70,80,90,100,110,120,8.63,8.594650142,25.11643261,24.91109219,-0.37,-0.382747274
1294,01-04-2019 15.29,612021278,-4434490,2,65.4,0,11077.66,87,8.038,49,15,249,-0.288,51.29903091,-0.371694658,11999.53055,8.698008925,50,60,70,80,90,100,110,120,8.72,8.698008925,25.64302957,25.51385372,0.09,0.103358783
1295,01-04-2019 15.29,612021463,-4435811,2,65.4,0,11085.58,86,8.038,51,15,241,0,51.29904642,-0.371805383,12007.41947,7.888917436,50,60,70,80,90,100,110,120,7.92,7.888917436,21.15371878,20.98800626,-0.8,-0.809091488
1296,01-04-2019 15.29,612021698,-4437237,2,65.4,0,11094.2,87,8.064,45,15,225,0.026,51.29906612,-0.371924909,12016.01333,8.59386367,50,60,70,80,90,100,110,120,8.62,8.59386367,25.05825907,24.90653331,0.7,0.704946234
1297,01-04-2019 15.29,612021940,-4438673,2,65.6,0,11102.9,85,8.045,47,15,212,-0.019,51.2990864,-0.372045273,12024.68031,8.666973058,50,60,70,80,90,100,110,120,8.7,8.666973058,25.52553589,25.33210365,0.08,0.073109388
1298,01-04-2019 15.29,612022135,-4440078,2,65.6,0.2,11111.31,83,7.755,50,15,192,-0.29,51.29910274,-0.372163039,12033.06728,8.386971985,50,60,70,80,90,100,110,120,8.41,8.386971985,23.85219521,23.72175128,-0.29,-0.280001073
1299,01-04-2019 15.29,612022391,-4441389,2,65.8,0.63,11119.35,81,7.86,50,15,261,0.105,51.2991242,-0.372272925,12041.07108,8.00380472,50,60,70,80,90,100,110,120,8.04,8.00380472,21.79959679,21.60375937,-0.37,-0.383167265
1300,01-04-2019 15.29,612022711,-4442774,2,65.8,0.93,11127.98,81,7.957,49,15,257,0.097,51.29915102,-0.372389015,12049.67563,8.604549321,50,60,70,80,90,100,110,120,8.63,8.604549321,25.11643261,24.96850963,0.59,0.600744602
1301,01-04-2019 15.29,612023013,-4444116,2,66,1.05,11136.31,81,7.98,50,15,249,0.023,51.29917634,-0.3725015,12057.98728,8.311644991,50,60,70,80,90,100,110,120,8.33,8.311644991,23.40056623,23.29755437,-0.3,-0.292904331
1302,01-04-2019 15.29,612023330,-4445475,2,66,1.11,11144.79,86,7.961,50,15,242,-0.019,51.29920291,-0.37261541,12066.44004,8.452767343,50,60,70,80,90,100,110,120,8.48,8.452767343,24.25091157,24.095403,0.15,0.141122352
1303,01-04-2019 15.29,612023648,-4446806,2,66,1,11153.12,82,8.152,49,15,250,0.191,51.29922956,-0.372726973,12074.74345,8.303402854,50,60,70,80,90,100,110,120,8.33,8.303402854,23.40056623,23.25137183,-0.15,-0.149364489
1304,01-04-2019 15.29,612023968,-4448116,2,66,0.83,11161.33,82,7.967,48,15,246,-0.185,51.29925638,-0.372836776,12082.93941,8.195963625,50,60,70,80,90,100,110,120,8.21,8.195963625,22.73121646,22.65355723,-0.12,-0.107439229
1305,01-04-2019 15.29,612024296,-4449374,2,66.2,0.84,11169.3,81,7.886,52,15,265,-0.081,51.29928388,-0.37294222,12090.88228,7.942871161,50,60,70,80,90,100,110,120,7.97,7.942871161,21.42165429,21.27606946,-0.24,-0.253092464
1306,01-04-2019 15.29,612024638,-4450679,2,66.4,1.07,11177.57,83,7.916,52,15,253,0.03,51.29931254,-0.373051604,12099.12818,8.245895141,50,60,70,80,90,100,110,120,8.27,8.245895141,23.06467729,22.93041839,0.3,0.303023979
1307,01-04-2019 15.29,612024994,-4451998,2,66.6,1.37,11185.97,82,8.062,50,15,239,0.146,51.29934238,-0.373162162,12107.50022,8.372044275,50,60,70,80,90,100,110,120,8.4,8.372044275,23.79550552,23.63738322,0.13,0.126149135
1308,01-04-2019 15.29,612025365,-4453274,2,66.8,1.58,11194.19,83,8.098,49,15,248,0.036,51.29937348,-0.373269115,12115.70077,8.200544674,50,60,70,80,90,100,110,120,8.22,8.200544674,22.78662465,22.67888825,-0.18,-0.171499601
1309,01-04-2019 15.29,612025738,-4454529,2,66.8,1.67,11202.31,83,8.171,49,15,242,0.073,51.29940474,-0.373374308,12123.79849,8.097723351,50,60,70,80,90,100,110,120,8.12,8.097723351,22.23557793,22.1137418,-0.1,-0.102821324
1310,01-04-2019 15.29,612026115,-4455813,2,67,1.67,11210.6,82,8.117,49,15,238,-0.054,51.29943634,-0.373481931,12132.06494,8.266446364,50,60,70,80,90,100,110,120,8.29,8.266446364,23.17637048,23.04485967,0.17,0.168723014
1311,01-04-2019 15.29,612026498,-4457049,2,67,1.51,11218.66,83,8.17,49,15,240,0.053,51.29946845,-0.373585531,12140.10374,8.038806901,50,60,70,80,90,100,110,120,8.06,8.038806901,21.90818739,21.79312735,-0.23,-0.227639463
1312,01-04-2019 15.29,612026896,-4458303,2,67,1.28,11226.88,83,8.086,49,15,251,-0.084,51.29950181,-0.373690641,12148.29899,8.195246069,50,60,70,80,90,100,110,120,8.22,8.195246069,22.78662465,22.64959077,0.16,0.156439167
1313,01-04-2019 15.29,612027304,-4459588,2,67,1.08,11235.3,82,8.053,49,15,251,-0.033,51.299536,-0.373798348,12156.6975,8.398514628,50,60,70,80,90,100,110,120,8.42,8.398514628,23.90895234,23.78709074,0.2,0.203268559
