,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
726,30-06-2019 10.22,610928089,-3295948,2,55.2,5.31,6631.46,79,7.336,50,19,187,0.116,51.20740087,-0.27626317,6667.194171,7.467422051,50,60,70,80,90,100,110,120,6.82,7.467422051,15.68574363,18.80519145,-1.32,0.211664599
727,30-06-2019 10.22,610927640,-3294923,2,55.4,4.96,6641.39,77,7.282,58,19,151,-0.054,51.20736323,-0.276177255,6674.497217,7.30304655,50,60,70,80,90,100,110,120,9.93,7.30304655,33.25330842,17.9864105,3.11,-0.164375501
728,30-06-2019 10.22,610927158,-3293920,2,55.8,4.44,6647.96,75,7.175,49,19,176,-0.107,51.20732283,-0.276093185,6681.878419,7.381201929,50,60,70,80,90,100,110,120,6.57,7.381201929,14.5568398,18.37344258,-3.36,0.07815538
729,30-06-2019 10.22,610926648,-3292956,2,55.8,3.81,6655.37,75,7.269,47,19,219,0.094,51.20728008,-0.276012383,6689.245876,7.367456576,50,60,70,80,90,100,110,120,7.41,7.367456576,18.51709179,18.30507586,0.84,-0.013745353
730,30-06-2019 10.22,610926139,-3291977,2,56,3.19,6662.18,75,7.31,47,19,217,0.041,51.20723742,-0.275930325,6696.674515,7.428639697,50,60,70,80,90,100,110,120,6.81,7.428639697,15.63977811,18.61036766,-0.6,0.061183122
731,30-06-2019 10.22,610925611,-3290953,2,56,2.44,6668.58,78,7.446,51,19,218,0.136,51.20719316,-0.275844494,6704.418516,7.744000722,50,60,70,80,90,100,110,120,6.4,7.744000722,13.81326397,20.22400356,-0.41,0.315361025
732,30-06-2019 10.22,610925117,-3289953,2,56.2,1.96,6675.61,80,7.537,51,19,201,0.091,51.20715176,-0.275760675,6711.85457,7.436054004,50,60,70,80,90,100,110,120,7.03,7.436054004,16.66660004,18.64753512,0.63,-0.307946718
733,30-06-2019 10.22,610924607,-3288975,2,56.4,1.7,6685.57,78,7.617,55,19,213,0.08,51.20710901,-0.2756787,6719.284689,7.430118511,50,60,70,80,90,100,110,120,9.96,7.430118511,33.45453827,18.6177779,2.93,-0.005935493
734,30-06-2019 10.22,610924081,-3288008,2,56.6,1.83,6693.6,71,7.676,57,19,125,0.059,51.20706492,-0.275597647,6726.762465,7.477776428,50,60,70,80,90,100,110,120,8.03,7.477776428,21.74540266,18.85737841,-1.93,0.047657916
735,30-06-2019 10.22,610923495,-3287078,2,56.8,2.13,6700.41,70,7.604,61,19,126,-0.072,51.2070158,-0.275519695,6734.464399,7.701933796,50,60,70,80,90,100,110,120,6.81,7.701933796,15.63977811,20.00487886,-1.22,0.224157369
736,30-06-2019 10.23,610922913,-3286168,2,57,2.39,6708.43,69,7.514,67,19,240,-0.09,51.20696702,-0.27544342,6742.057768,7.593369061,50,60,70,80,90,100,110,120,8.02,7.593369061,21.69127598,19.44488506,1.21,-0.108564735
737,30-06-2019 10.23,610922290,-3285284,2,57,2.43,6715.19,69,7.544,51,19,265,0.03,51.2069148,-0.275369324,6749.826975,7.769207449,50,60,70,80,90,100,110,120,6.76,7.769207449,15.4109622,20.35587612,-1.26,0.175838388
738,30-06-2019 10.23,610921649,-3284493,2,57.2,2.38,6722.77,71,7.445,47,19,249,-0.099,51.20686107,-0.275303023,6757.378508,7.551532535,50,60,70,80,90,100,110,120,7.58,7.551532535,19.3764751,19.23120773,0.82,-0.217674914
739,30-06-2019 10.23,610921013,-3283768,2,57.4,2.45,6729.9,69,7.44,50,19,196,-0.005,51.20680776,-0.275242254,6764.662701,7.284192955,50,60,70,80,90,100,110,120,7.13,7.284192955,17.14412889,17.8936627,-0.45,-0.267339581
740,30-06-2019 10.23,610920352,-3283079,2,57.8,2.59,6737.76,70,7.522,49,19,216,0.082,51.20675236,-0.275184503,6772.020724,7.358023621,50,60,70,80,90,100,110,120,7.86,7.358023621,20.83442195,18.2582319,0.73,0.073830667
741,30-06-2019 10.23,610919652,-3282429,2,57.8,2.67,6744.6,70,7.43,45,19,212,-0.092,51.20669369,-0.27513002,6779.568625,7.54790016,50,60,70,80,90,100,110,120,6.84,7.54790016,15.77787703,19.21271131,-1.02,0.189876539
742,30-06-2019 10.23,610918929,-3281816,2,58,2.56,6752.98,69,7.399,50,19,213,-0.031,51.20663309,-0.275078639,6787.198862,7.630237339,50,60,70,80,90,100,110,120,8.38,7.630237339,23.68232848,19.63416594,1.54,0.082337179
743,30-06-2019 10.23,610918172,-3281223,2,58.2,2.31,6760.79,69,7.477,46,19,233,0.078,51.20656963,-0.275028935,6795.058206,7.859343929,50,60,70,80,90,100,110,120,7.81,7.859343929,20.57019606,20.83094401,-0.57,0.22910659
744,30-06-2019 10.23,610917387,-3280643,2,58.2,2.05,6767.69,70,7.62,48,19,235,0.143,51.20650384,-0.27498032,6803.12046,8.062254419,50,60,70,80,90,100,110,120,6.9,8.062254419,16.05589594,21.92044475,-0.91,0.202910491
745,30-06-2019 10.23,610916614,-3280092,2,58.6,1.85,6777,72,7.689,51,19,186,0.069,51.20643904,-0.274934135,6811.010806,7.890345776,50,60,70,80,90,100,110,120,9.31,7.890345776,29.23046508,20.99560698,2.41,-0.171908643
746,30-06-2019 10.23,610915795,-3279547,2,58.6,1.82,6785.92,71,7.816,52,19,170,0.127,51.2063704,-0.274888454,6819.280922,8.270115619,50,60,70,80,90,100,110,120,8.92,8.270115619,26.83280485,23.06532221,-0.39,0.379769843
747,30-06-2019 10.23,610914972,-3279072,2,58.6,1.81,6792.88,73,7.865,51,19,155,0.049,51.20630141,-0.27484864,6827.437565,8.156643194,50,60,70,80,90,100,110,120,6.96,8.156643194,16.33634297,22.43671612,-1.96,-0.113472426
748,30-06-2019 10.23,610914117,-3278618,2,58.6,1.69,6800.72,74,7.924,51,19,110,0.059,51.20622975,-0.274810586,6835.835782,8.398217511,50,60,70,80,90,100,110,120,7.84,8.398217511,20.72852925,23.78540773,0.88,0.241574317
749,30-06-2019 10.23,610913260,-3278179,2,58.6,1.38,6807.76,75,8.052,53,19,99,0.128,51.20615792,-0.27477379,6844.224511,8.388728991,50,60,70,80,90,100,110,120,7.04,8.388728991,16.71404941,23.73169137,-0.8,-0.00948852
750,30-06-2019 10.23,610912414,-3277751,2,58.4,0.56,6818.04,76,8.264,54,19,71,0.212,51.206087,-0.274737915,6852.496048,8.271536925,50,60,70,80,90,100,110,120,10.28,8.271536925,35.63876063,23.07325092,3.24,-0.117192066
751,30-06-2019 10.23,610911577,-3277359,2,58.4,-0.05,6826.39,77,8.388,51,19,91,0.124,51.20601685,-0.274705058,6860.625993,8.129944504,50,60,70,80,90,100,110,120,8.35,8.129944504,23.51306879,22.29007478,-1.93,-0.141592421
752,30-06-2019 10.23,610910734,-3277001,2,58.2,-0.58,6834.83,75,8.433,53,19,121,0.045,51.20594619,-0.274675051,6868.756315,8.13032199,50,60,70,80,90,100,110,120,8.44,8.13032199,24.02266896,22.29214475,0.09,0.000377485
753,30-06-2019 10.23,610909853,-3276650,2,58,-1.21,6843.22,78,8.37,52,19,197,-0.063,51.20587234,-0.27464563,6877.219397,8.463081991,50,60,70,80,90,100,110,120,8.39,8.463081991,23.73888328,24.15424461,-0.05,0.332760001
754,30-06-2019 10.23,610908949,-3276336,2,58.2,-1.32,6851.61,78,8.747,54,19,128,0.377,51.20579657,-0.274619311,6885.842106,8.622709119,50,60,70,80,90,100,110,120,8.39,8.622709119,23.73888328,25.07401231,-9.09E-13,0.159627128
755,30-06-2019 10.23,610908073,-3276048,2,58.2,-1,6860.31,75,8.657,53,19,121,-0.09,51.20572315,-0.274595171,6894.17805,8.335943956,50,60,70,80,90,100,110,120,8.7,8.335943956,25.52553589,23.43397356,0.31,-0.286765163
756,30-06-2019 10.23,610907172,-3275815,2,58.2,-0.35,6870.45,72,8.669,47,19,135,0.012,51.20564763,-0.274575641,6902.685103,8.507053015,50,60,70,80,90,100,110,120,10.14,8.507053015,34.67466495,24.40588957,1.44,0.171109059
757,30-06-2019 10.23,610906283,-3275621,2,58.2,0,6878.64,72,8.645,56,19,111,-0.024,51.20557311,-0.27455938,6911.04789,8.362787187,50,60,70,80,90,100,110,120,8.19,8.362787187,22.62060243,23.58513974,-1.95,-0.144265828
758,30-06-2019 10.23,610905374,-3275425,2,58.4,0,6887.11,71,8.569,47,19,127,-0.076,51.20549692,-0.274542952,6919.596957,8.549067251,50,60,70,80,90,100,110,120,8.47,8.549067251,24.19374974,24.6475542,0.28,0.186280064
759,30-06-2019 10.23,610904492,-3275261,2,58.4,0.02,6895.55,71,8.487,49,19,155,-0.082,51.20542299,-0.274529206,6927.873013,8.276056202,50,60,70,80,90,100,110,120,8.44,8.276056202,24.02266896,23.09847063,-0.03,-0.273011049
760,30-06-2019 10.23,610903628,-3275081,2,58.4,0.29,6904.01,71,8.503,52,19,156,0.016,51.20535057,-0.274514118,6935.994019,8.121005518,50,60,70,80,90,100,110,120,8.46,8.121005518,24.13665537,22.24108524,0.02,-0.155050684
761,30-06-2019 10.23,610902738,-3274869,2,58.4,0.51,6912.42,70,8.461,50,19,149,-0.042,51.20527597,-0.274496349,6944.380911,8.386892023,50,60,70,80,90,100,110,120,8.41,8.386892023,23.85219521,23.72129895,-0.05,0.265886505
762,30-06-2019 10.23,610901810,-3274595,2,58.6,0.28,6920.81,73,8.536,40,19,156,0.075,51.20519819,-0.274473382,6953.176851,8.795940053,50,60,70,80,90,100,110,120,8.39,8.795940053,23.73888328,26.0916104,-0.02,0.40904803
763,30-06-2019 10.23,610900866,-3274321,2,58.6,0.45,6929.65,70,8.576,40,19,137,0.04,51.20511906,-0.274450416,6962.119469,8.94261779,50,60,70,80,90,100,110,120,8.84,8.94261779,26.35365726,26.96905332,0.45,0.146677737
764,30-06-2019 10.23,610899919,-3273974,2,58.6,0.74,6939.65,71,8.448,43,19,108,-0.128,51.20503969,-0.274421331,6971.175353,9.055884408,50,60,70,80,90,100,110,120,10,9.055884408,33.723789,27.65655643,1.16,0.113266619
765,30-06-2019 10.23,610899005,-3273618,2,58.6,0.33,6948.07,71,8.532,53,19,102,0.084,51.20496307,-0.274391491,6979.94405,8.768696331,50,60,70,80,90,100,110,120,8.42,8.768696331,23.90895234,25.93023328,-1.58,-0.287188077
766,30-06-2019 10.23,610898085,-3273263,2,58.6,0,6956.47,71,8.436,45,19,138,-0.096,51.20488596,-0.274361735,6988.76571,8.821660295,50,60,70,80,90,100,110,120,8.4,8.821660295,23.79550552,26.24442265,-0.02,0.052963964
767,30-06-2019 10.23,610897201,-3272910,2,58.6,0,6964.85,69,8.568,45,19,211,0.132,51.20481187,-0.274332147,6997.258761,8.493051495,50,60,70,80,90,100,110,120,8.38,8.493051495,23.68232848,24.32561775,-0.02,-0.3286088
768,30-06-2019 10.23,610896303,-3272557,2,58.6,0,6973.24,70,8.683,46,19,209,0.115,51.2047366,-0.274302559,7005.878454,8.619692419,50,60,70,80,90,100,110,120,8.39,8.619692419,23.73888328,25.05647084,0.01,0.126640925
769,30-06-2019 10.23,610895337,-3272171,2,58.6,0,6982.2,71,8.725,48,19,159,0.042,51.20465563,-0.274270205,7015.159687,9.281232759,50,60,70,80,90,100,110,120,8.96,9.281232759,27.07399739,29.05010402,0.57,0.66154034
770,30-06-2019 10.23,610894394,-3271810,2,58.6,0,6992.12,71,8.735,51,19,168,0.01,51.20457659,-0.274239946,7024.197961,9.038274668,50,60,70,80,90,100,110,120,9.92,9.038274668,33.1863667,27.54910116,0.96,-0.242958091
771,30-06-2019 10.23,610893454,-3271405,2,58.8,0,7001.11,71,8.73,47,19,172,-0.005,51.2044978,-0.274205999,7033.272597,9.074636194,50,60,70,80,90,100,110,120,8.99,9.074636194,27.25559999,27.77121044,-0.93,0.036361526
772,30-06-2019 10.23,610892534,-3270978,2,58.8,0,7010.98,73,8.696,49,19,140,-0.034,51.20442068,-0.274170209,7042.202421,8.929823966,50,60,70,80,90,100,110,120,9.87,8.929823966,32.85266981,26.89194156,0.88,-0.144812228
773,30-06-2019 10.23,610891569,-3270553,2,59,0.03,7019.37,70,8.777,53,19,144,0.081,51.2043398,-0.274134586,7051.532597,9.330175266,50,60,70,80,90,100,110,120,8.39,9.330175266,23.73888328,29.3572903,-1.48,0.4003513
774,30-06-2019 10.23,610890654,-3270140,2,59,0.41,7027.77,71,8.832,49,19,149,0.055,51.2042631,-0.274099968,7060.395089,8.862492417,50,60,70,80,90,100,110,120,8.4,8.862492417,23.79550552,26.48793589,0.01,-0.467682848
775,30-06-2019 10.23,610889715,-3269749,2,59.2,0.83,7036.15,72,8.927,48,19,165,0.095,51.2041844,-0.274067195,7069.439748,9.044659096,50,60,70,80,90,100,110,120,8.38,9.044659096,23.68232848,27.588035,-0.02,0.182166679
776,30-06-2019 10.23,610888733,-3269380,2,59.2,1.05,7044.72,73,8.97,50,19,137,0.043,51.20410209,-0.274036266,7078.842471,9.402722707,50,60,70,80,90,100,110,120,8.57,9.402722707,24.76840311,29.81560462,0.19,0.358063611
777,30-06-2019 10.23,610887788,-3268982,2,59.4,1.16,7055.02,73,8.837,52,19,130,-0.133,51.20402288,-0.274002906,7087.951597,9.109126135,50,60,70,80,90,100,110,120,10.3,9.109126135,35.77756775,27.9827115,1.73,-0.293596572
778,30-06-2019 10.23,610886846,-3268568,2,59.4,1.03,7063.41,73,8.872,52,19,131,0.035,51.20394392,-0.273968205,7097.05805,9.106452776,50,60,70,80,90,100,110,120,8.39,9.106452776,23.73888328,27.96628911,-1.91,-0.002673358
779,30-06-2019 10.23,610885909,-3268184,2,59.4,0.87,7071.8,73,8.899,52,19,136,0.027,51.20386538,-0.273936018,7106.074424,9.016374381,50,60,70,80,90,100,110,120,8.39,9.016374381,23.73888328,27.41575662,9.09E-13,-0.090078395
780,30-06-2019 10.23,610884962,-3267760,2,59.4,0.71,7080.44,73,8.969,53,19,131,0.07,51.203786,-0.273900479,7115.241417,9.166992391,50,60,70,80,90,100,110,120,8.64,9.166992391,25.17467359,28.33936437,0.25,0.15061801
781,30-06-2019 10.23,610884017,-3267269,2,59.4,0.31,7090.67,74,8.87,53,19,137,-0.099,51.2037068,-0.273859324,7124.50401,9.262593825,50,60,70,80,90,100,110,120,10.23,9.262593825,35.29292318,28.93354208,1.59,0.095601434
782,30-06-2019 10.23,610883075,-3266657,2,59.4,0,7099.05,74,8.865,48,19,84,-0.005,51.20362784,-0.273808027,7133.983208,9.479197881,50,60,70,80,90,100,110,120,8.38,9.479197881,23.68232848,30.30257551,-1.85,0.216604056
783,30-06-2019 10.23,610882203,-3266014,2,59.4,0,7107.71,73,8.86,59,19,73,-0.005,51.20355475,-0.273754131,7142.935949,8.952741027,50,60,70,80,90,100,110,120,8.66,8.952741027,25.2913579,27.03014698,0.28,-0.526456854
784,30-06-2019 10.23,610881359,-3265241,2,59.4,0,7117.94,73,9.009,57,19,114,0.149,51.203484,-0.273689339,7152.005417,9.069468091,50,60,70,80,90,100,110,120,10.23,9.069468091,35.29292318,27.73958744,1.57,0.116727064
785,30-06-2019 10.23,610880534,-3264429,2,59.4,0,7126.63,74,8.951,50,19,149,-0.058,51.20341485,-0.273621278,7161.039169,9.033751656,50,60,70,80,90,100,110,120,8.69,9.033751656,25.46689023,27.52153533,-1.54,-0.035716435
786,30-06-2019 10.23,610879715,-3263593,2,59.4,0,7136.73,74,8.964,51,19,162,0.013,51.20334621,-0.273551205,7170.100111,9.060942254,50,60,70,80,90,100,110,120,10.1,9.060942254,34.40163716,27.68745825,1.41,0.027190598
787,30-06-2019 10.23,610878847,-3262719,2,59.2,-0.02,7145.34,74,8.885,53,19,168,-0.079,51.20327345,-0.273477947,7179.665538,9.565426501,50,60,70,80,90,100,110,120,8.61,9.565426501,25.00015299,30.85638477,-1.49,0.504484247
788,30-06-2019 10.23,610877989,-3261833,2,59.2,-0.32,7155.43,73,8.992,57,19,109,0.107,51.20320153,-0.273403684,7189.190157,9.524619418,50,60,70,80,90,100,110,120,10.09,9.524619418,34.33354883,30.59367339,1.48,-0.040807083
789,30-06-2019 10.23,610877099,-3260983,2,59,-0.81,7164.37,77,9.183,52,19,121,0.191,51.20312694,-0.273332438,7198.856915,9.666757983,50,60,70,80,90,100,110,120,8.94,9.666757983,26.95326623,31.51360266,-1.15,0.142138565
790,30-06-2019 10.23,610876220,-3260135,2,58.8,-0.99,7174.47,77,9.353,49,19,126,0.17,51.20305326,-0.273261359,7208.4298,9.572885222,50,60,70,80,90,100,110,120,10.1,9.572885222,34.40163716,30.90452458,1.16,-0.093872761
791,30-06-2019 10.23,610875334,-3259241,2,58.6,-1.1,7183.29,77,9.256,51,19,124,-0.097,51.20297899,-0.273186425,7218.199455,9.769654201,50,60,70,80,90,100,110,120,8.82,9.769654201,26.23454483,32.18805594,-1.28,0.196768979
792,30-06-2019 10.23,610874440,-3258406,2,58.4,-1.39,7192.89,78,9.256,53,19,104,0,51.20290406,-0.273116436,7227.853697,9.654242163,50,60,70,80,90,100,110,120,9.6,9.654242163,31.07984394,31.43205241,0.78,-0.115412038
793,30-06-2019 10.23,610873515,-3257539,2,58.2,-1.65,7200.17,75,9.256,53,19,97,0,51.20282653,-0.273043765,7237.851706,9.998008865,50,60,70,80,90,100,110,120,7.28,9.998008865,17.87306859,33.71036061,-2.32,0.343766702
794,30-06-2019 10.23,610872611,-3256640,2,58,-1.88,7210.64,72,9.286,60,19,96,0.03,51.20275076,-0.272968411,7247.778991,9.927285652,50,60,70,80,90,100,110,120,10.47,9.927285652,36.96832102,33.23513144,3.19,-0.070723213
795,30-06-2019 10.23,610871648,-3255516,3,57.6,-2.26,7220.62,70,9.41,62,19,83,0.124,51.20267004,-0.272874199,7258.898457,11.1194654,50,60,70,80,90,100,110,120,9.98,11.1194654,33.58902874,41.69693941,-0.49,1.192179743
796,30-06-2019 10.24,610870700,-3254633,3,57.6,-2.57,7229.56,69,9.573,53,19,65,0.163,51.20259058,-0.272800187,7269.12868,10.23022345,50,60,70,80,90,100,110,120,8.94,10.23022345,26.95326623,35.29446496,-1.04,-0.889241948
797,30-06-2019 10.24,610869747,-3253771,3,57.4,-2.5,7240.05,69,9.671,53,19,97,0.098,51.2025107,-0.272727935,7279.338162,10.20948232,50,60,70,80,90,100,110,120,10.49,10.20948232,37.10969114,35.15149545,1.55,-0.02074113
798,30-06-2019 10.24,610868806,-3252869,3,57.4,-2.2,7250.42,68,9.463,53,19,130,-0.208,51.20243182,-0.27265233,7289.568784,10.23062172,50,60,70,80,90,100,110,120,10.37,10.23062172,36.26551725,35.29721314,-0.12,0.021139407
799,30-06-2019 10.24,610867908,-3252016,3,57.4,-1.85,7260.35,71,9.618,49,19,124,0.155,51.20235655,-0.272580832,7299.30859,9.739805649,50,60,70,80,90,100,110,120,9.93,9.739805649,33.25330842,31.9916725,-0.44,-0.490816075
800,30-06-2019 10.24,610867010,-3251230,3,57.4,-1.34,7266.93,70,9.77,49,19,133,0.152,51.20228129,-0.27251495,7308.854212,9.545622008,50,60,70,80,90,100,110,120,6.58,9.545622008,14.60118658,30.72874541,-3.35,-0.194183641
801,30-06-2019 10.24,610866055,-3250449,3,57.4,-0.55,7279.29,69,9.859,49,19,137,0.089,51.20220124,-0.272449488,7318.85555,10.00133778,50,60,70,80,90,100,110,120,12.36,10.00133778,51.51969756,33.73281263,5.78,0.455715776
802,30-06-2019 10.24,610865127,-3249669,3,57.6,-0.01,7287.86,72,9.894,49,19,121,0.035,51.20212345,-0.272384109,7328.630885,9.775335481,50,60,70,80,90,100,110,120,8.57,9.775335481,24.76840311,32.22550303,-3.79,-0.226002303
803,30-06-2019 10.24,610864271,-3248984,3,57.6,0,7299.05,75,9.772,51,19,161,-0.122,51.2020517,-0.272326693,7337.555736,8.92485077,50,60,70,80,90,100,110,120,11.19,8.92485077,42.22761336,26.86199659,2.62,-0.85048471
804,30-06-2019 10.24,610863425,-3248274,3,57.6,0.19,7309.83,78,9.594,49,19,185,-0.178,51.20198079,-0.272267181,7346.464378,8.908642126,50,60,70,80,90,100,110,120,10.78,8.908642126,39.18987562,26.7645157,-0.41,-0.016208645
805,30-06-2019 10.24,610862557,-3247508,3,57.8,0.58,7319.09,76,9.454,47,19,179,-0.14,51.20190804,-0.272202976,7355.708751,9.2443733,50,60,70,80,90,100,110,120,9.26,9.2443733,28.9173397,28.81982322,-1.52,0.335731175
806,30-06-2019 10.24,610861695,-3246770,3,58,0.88,7328.76,77,9.407,52,19,179,-0.047,51.20183579,-0.272141118,7364.825803,9.117051637,50,60,70,80,90,100,110,120,9.67,9.117051637,31.53474413,28.03142606,0.41,-0.127321663
807,30-06-2019 10.24,610860811,-3246047,3,58,0.99,7337.96,75,9.336,49,19,199,-0.071,51.20176169,-0.272080516,7374.083774,9.257971438,50,60,70,80,90,100,110,120,9.2,9.257971438,28.54381501,28.90467141,-0.47,0.140919802
808,30-06-2019 10.24,610859949,-3245330,3,58.4,1,7347.65,71,9.148,45,19,240,-0.188,51.20168944,-0.272020418,7383.143504,9.059729169,50,60,70,80,90,100,110,120,9.69,9.059729169,31.66532264,27.68004511,0.49,-0.198242269
809,30-06-2019 10.24,610859119,-3244576,2,58.4,1.11,7356.82,74,8.94,50,19,239,-0.208,51.20161987,-0.271957219,7392.044718,8.901214198,50,60,70,80,90,100,110,120,9.17,8.901214198,28.35796321,26.71990239,-0.52,-0.158514971
810,30-06-2019 10.24,610858278,-3243796,2,58.6,1.43,7365.21,71,8.766,51,19,228,-0.174,51.20154938,-0.27189184,7401.110511,9.065792848,50,60,70,80,90,100,110,120,8.39,9.065792848,23.73888328,27.71711003,-0.78,0.16457865
811,30-06-2019 10.24,610857472,-3243046,2,58.8,1.62,7373.6,70,8.696,51,19,200,-0.07,51.20148182,-0.271828976,7409.806246,8.695735108,50,60,70,80,90,100,110,120,8.39,8.695735108,23.73888328,25.5005159,0,-0.37005774
812,30-06-2019 10.24,610856685,-3242304,2,59,1.71,7383.37,71,8.689,47,19,215,-0.007,51.20141585,-0.271766782,7418.325611,8.51936531,50,60,70,80,90,100,110,120,9.77,8.51936531,32.19033459,24.4765862,1.38,-0.176369797
813,30-06-2019 10.24,610855850,-3241550,2,59.2,1.98,7392.47,70,8.642,47,19,259,-0.047,51.20134586,-0.271703582,7427.267368,8.941756714,50,60,70,80,90,100,110,120,9.1,8.941756714,27.92666967,26.96385992,-0.67,0.422391403
814,30-06-2019 10.24,610855033,-3240814,2,59.6,2.33,7400.86,69,8.526,47,19,272,-0.116,51.20127738,-0.271641891,7436.011354,8.743986445,50,60,70,80,90,100,110,120,8.39,8.743986445,23.73888328,25.78429817,-0.71,-0.197770268
815,30-06-2019 10.24,610854236,-3240113,2,59.8,2.56,7409.26,70,8.436,47,19,252,-0.09,51.20121058,-0.271583134,7444.49298,8.481625656,50,60,70,80,90,100,110,120,8.4,8.481625656,23.79550552,24.26021048,0.01,-0.262360789
816,30-06-2019 10.24,610853415,-3239372,2,60,2.72,7417.65,71,8.485,50,19,199,0.049,51.20114177,-0.271521024,7453.283795,8.790814908,50,60,70,80,90,100,110,120,8.39,8.790814908,23.73888328,26.06121358,-0.01,0.309189253
817,30-06-2019 10.24,610852597,-3238638,2,60.2,2.79,7426.04,68,8.444,48,19,202,-0.041,51.2010732,-0.271459501,7462.030178,8.746383317,50,60,70,80,90,100,110,120,8.39,8.746383317,23.73888328,25.79843592,9.09E-13,-0.044431591
818,30-06-2019 10.24,610851810,-3237947,2,60.4,2.78,7434.43,69,8.511,48,19,205,0.067,51.20100724,-0.271401582,7470.402,8.3718219,50,60,70,80,90,100,110,120,8.39,8.3718219,23.73888328,23.63612754,0,-0.374561417
819,30-06-2019 10.24,610851005,-3237219,2,60.6,2.71,7444.34,69,8.525,49,19,212,0.014,51.20093976,-0.271340562,7479.02565,8.623650449,50,60,70,80,90,100,110,120,9.91,8.623650449,33.11949242,25.07948721,1.52,0.251828549
820,30-06-2019 10.24,610850204,-3236484,2,60.6,2.38,7453.3,68,8.466,51,19,187,-0.059,51.20087262,-0.271278955,7487.637191,8.611541095,50,60,70,80,90,100,110,120,8.96,8.611541095,27.07399739,25.00910329,-0.95,-0.012109354
821,30-06-2019 10.24,610849392,-3235767,2,60.8,1.92,7461.7,69,8.448,52,19,158,-0.018,51.20080456,-0.271218857,7496.286388,8.6491961,50,60,70,80,90,100,110,120,8.4,8.6491961,23.79550552,25.22829212,-0.56,0.037655006
822,30-06-2019 10.24,610848573,-3235028,2,60.8,1.68,7470.09,68,8.448,51,19,154,0,51.20073591,-0.271156915,7505.055246,8.768858532,50,60,70,80,90,100,110,120,8.39,8.768858532,23.73888328,25.93119259,-0.01,0.119662432
823,30-06-2019 10.24,610847760,-3234300,2,60.8,1.44,7478.47,69,8.619,53,19,139,0.171,51.20066777,-0.271095894,7513.743858,8.688611382,50,60,70,80,90,100,110,120,8.38,8.688611382,23.68232848,25.45875192,-0.01,-0.08024715
824,30-06-2019 10.24,610846887,-3233549,2,60.8,1.07,7486.92,70,8.657,51,19,117,0.038,51.20059459,-0.271032946,7522.987216,9.24335854,50,60,70,80,90,100,110,120,8.45,9.24335854,24.07962844,28.81349642,0.07,0.554747157
825,30-06-2019 10.24,610846025,-3232814,2,60.8,0.61,7496.97,69,8.772,60,19,74,0.115,51.20052234,-0.270971339,7532.096057,9.108840508,50,60,70,80,90,100,110,120,10.05,9.108840508,34.06186998,27.98095668,1.6,-0.134518032
826,30-06-2019 10.24,610845177,-3232117,2,60.8,0.17,7505.73,68,8.855,63,19,62,0.083,51.20045126,-0.270912917,7540.986249,8.890192185,50,60,70,80,90,100,110,120,8.76,8.890192185,25.87882631,26.65377101,-1.29,-0.218648323
827,30-06-2019 10.24,610844324,-3231402,2,60.6,0,7514.12,70,8.906,41,19,72,0.051,51.20037977,-0.270852987,7549.966294,8.980045451,50,60,70,80,90,100,110,120,8.39,8.980045451,23.73888328,27.19527363,-0.37,0.089853267
828,30-06-2019 10.24,610843416,-3230662,2,60.6,-0.25,7523.96,64,8.855,41,19,46,-0.051,51.20030366,-0.270790961,7559.468683,9.502389203,50,60,70,80,90,100,110,120,9.84,9.502389203,32.65326104,30.45103036,1.45,0.522343752
829,30-06-2019 10.24,610842522,-3229941,2,60.2,-0.8,7532.99,40,8.834,58,19,70,-0.021,51.20022872,-0.270730527,7568.804486,9.335803056,50,60,70,80,90,100,110,120,9.03,9.335803056,27.49868106,29.39271653,-0.81,-0.166586147
830,30-06-2019 10.24,610841659,-3229210,2,60,-1.29,7541.39,50,8.834,48,19,101,0,51.20015639,-0.270669255,7577.91059,9.106103067,50,60,70,80,90,100,110,120,8.4,9.106103067,23.79550552,27.96414121,-0.63,-0.229699989
831,30-06-2019 10.24,610840801,-3228443,2,60,-1.6,7549.78,63,8.844,36,19,165,0.01,51.20008447,-0.270604966,7587.076449,9.165859597,50,60,70,80,90,100,110,120,8.39,9.165859597,23.73888328,28.33236083,-0.01,0.05975653
832,30-06-2019 10.24,610839955,-3227641,2,59.8,-1.67,7559.39,64,8.885,36,19,194,0.041,51.20001356,-0.270537743,7596.247586,9.171137257,50,60,70,80,90,100,110,120,9.61,9.171137257,31.14462734,28.36499751,1.22,0.00527766
833,30-06-2019 10.24,610839109,-3226856,2,59.8,-1.52,7568.63,65,8.976,48,19,152,0.091,51.19994265,-0.270471945,7605.368423,9.120836432,50,60,70,80,90,100,110,120,9.24,9.120836432,28.79256168,28.05470447,-0.37,-0.050300825
