,Unnamed: 0,time,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
11,17.5,17.5,107.85555555555555,110.68055555555557,244.19444444444446,145.80555555555554,124.44444444444444,66.47222222222223,6.486111111111111,0.1431783216387361,0.1393597208826105,51.22966258333334,-0.3344421111111111,15.63888888888889,90.6888888888889,91.00158017464678,0.022222222222222292,105.83980412660829,6.948585172172726,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.941666666666666,6.948585172172726,18.03538868000834,18.059784436468227,0.2805555555555554,0.28219855195160826
12,19.0,19.0,120.41282051282052,123.22564102564102,234.46153846153845,146.25641025641025,125.02564102564102,67.05128205128206,6.743589743589744,0.1401927501396631,0.13669839426851538,51.22955017948718,-0.3344571282051282,15.666666666666666,90.62564102564104,90.99879656151464,0.035897435897435964,118.3990985471052,7.134379012815298,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.130769230769231,7.134379012815298,18.94230639628462,18.947831383995144,0.23589743589743561,0.23368770883242773
13,20.5,20.5,133.13571428571427,135.96666666666667,232.33333333333334,151.64285714285714,125.45238095238095,68.9047619047619,6.928571428571429,0.13773404374637008,0.13448197135543913,51.22943659523809,-0.3344756666666666,15.69047619047619,90.5952380952381,90.99005032845194,0.0714285714285715,131.1241197750598,7.277933739598607,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.273809523809524,7.277933739598607,19.59874056682143,19.608672587457374,0.21904761904761877,0.21796263478905567
14,22.0,22.0,146.04666666666665,148.89111111111112,232.62222222222223,154.93333333333334,125.75555555555556,70.4888888888889,7.086666666666666,0.1356669159476461,0.13261557081267253,51.229322288888895,-0.33450088888888885,15.71111111111111,90.56888888888888,90.97605207363361,0.0444444444444445,144.03368037322377,7.430272166681965,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.426666666666667,7.430272166681965,20.349833583640002,20.357540701889974,0.21333333333333257,0.2130350018209318
15,23.5,23.5,159.1375,161.9875,233.54166666666666,153.02083333333334,126.08333333333333,71.8125,7.239583333333333,0.13384311888778494,0.13095468613940683,51.22920772916668,-0.33453402083333333,15.729166666666666,90.53333333333332,90.95591340471465,0.020833333333333388,157.12574438249086,7.560933547501802,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.5562499999999995,7.560933547501802,20.980623005306253,20.99645074066832,0.19374999999999906,0.19329860638914317
16,25.0,25.0,172.33333333333334,175.1901960784314,228.58823529411765,154.3921568627451,126.41176470588235,72.72549019607843,7.368627450980391,0.1323642723890747,0.12953574743986465,51.229092078431385,-0.33456450980392155,15.745098039215685,90.50196078431371,90.92959591243353,0.04117647058823535,170.33209908987217,7.665624649825947,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.658823529411765,7.665624649825947,21.462348320211778,21.492248142840833,0.1823529411764708,0.18152108189626598
17,26.5,26.5,185.5759259259259,188.4925925925926,225.72222222222223,162.37037037037038,126.72222222222223,73.37037037037037,7.47037037037037,0.1312631872431097,0.12832279749379646,51.22897590740741,-0.33458764814814806,15.722222222222221,90.49259259259259,90.89909959668996,0.1444444444444445,183.5835066765568,7.7332349456971246,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.725925925925925,7.7332349456971246,21.743725215055566,21.777117885173023,0.15925925925925863,0.15978257694020584
18,28.0,28.0,198.7894736842105,201.83333333333331,226.7017543859649,167.26315789473685,126.96491228070175,73.91228070175438,7.5403508771929815,0.13045731637000077,0.12735075386469433,51.228860017543866,-0.3346039999999999,15.68421052631579,90.50877192982456,90.86879422270836,0.2473684210526316,196.80292912062302,7.778475183603857,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.773684210526316,7.778475183603857,21.922296950805276,21.941520007446993,0.15263157894736823,0.15144184764790825
19,29.5,29.5,211.95666666666662,215.22166666666666,221.33333333333334,175.81666666666666,127.21666666666667,72.81666666666666,7.59,0.1299188627579703,0.12671800104075656,51.2287447,-0.33461371666666656,15.65,90.56,90.84320397393851,0.36500000000000005,209.97411255560726,7.809110147523063,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.803333333333333,7.809110147523063,22.00702057510001,22.031988227173397,0.1383333333333326,0.13914628823802577
20,31.0,31.0,225.05238095238093,228.55555555555551,225.14285714285714,176.015873015873,127.46031746031746,73.34920634920636,7.625396825396824,0.12959129770272676,0.12632307829657585,51.228630158730155,-0.3346176507936507,15.619047619047619,90.62539682539683,90.82506881286514,0.37619047619047624,223.07518618535983,7.82883061848,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.823809523809524,7.82883061848,22.04813147978573,22.06947028121189,0.12698412698412698,0.12621859010151829
21,32.5,32.5,238.04393939393935,241.76969696969692,225.27272727272728,173.24242424242425,127.71212121212122,73.87878787878788,7.646969696969696,0.129417444845845,0.1260882837399752,51.228516666666664,-0.33461690909090896,15.590909090909092,90.6878787878788,90.8154249225443,0.38787878787878793,236.0693837444849,7.833048540369723,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.827272727272726,7.833048540369723,22.00272845650001,22.028690615424892,0.12121212121212036,0.12367302389394426
22,34.0,34.0,250.89710144927528,254.863768115942,225.04347826086956,174.20289855072463,127.98550724637681,74.31884057971014,7.650724637681159,0.12926928629704518,0.12588530489507807,51.22840484057971,-0.3346107246376811,15.565217391304348,90.75652173913043,90.8153152835557,0.45652173913043487,248.92549100800133,7.8132929159044355,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.810144927536231,7.8132929159044355,21.857071901691313,21.869925131327996,0.11014492753623221,0.10870751116081208
23,35.5,35.5,263.6569444444443,267.9055555555555,223.18055555555554,179.44444444444446,128.26388888888889,74.70833333333333,7.652777777777778,0.1290964797196049,0.12566436850252188,51.22829506944444,-0.33459720833333323,15.541666666666666,90.84166666666667,90.825788257852,0.5319444444444446,261.6875476426416,7.8248616414200525,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.820833333333332,7.8248616414200525,21.860930994695835,21.878748632096332,0.11388888888888794,0.11350161374432036
24,37.0,37.0,276.38666666666654,280.948,221.18666666666667,184.18666666666667,128.53333333333333,75.05333333333333,7.670666666666667,0.12885722703318814,0.1253764013912123,51.22818750666666,-0.3345751866666665,15.52,90.944,90.84703629743039,0.5666666666666668,274.41993534591825,7.843797798543092,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.84,7.843797798543092,21.916056274904008,21.932777840595655,0.11200000000000121,0.1117700454892838
25,38.5,38.5,289.0974358974358,293.9525641025641,219.80769230769232,180.44871794871796,128.80769230769232,75.41025641025641,7.694871794871794,0.12848913113632088,0.12503375056651814,51.22808198717948,-0.33454534615384607,15.5,91.03846153846153,90.87897410733072,0.5371794871794873,287.13169348253666,7.862211045335582,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.858974358974359,7.862211045335582,21.973988556130774,21.98762932693963,0.10769230769230886,0.10701451929347099
26,40.0,40.0,301.79135802469125,306.9259259259259,219.34567901234567,180.80246913580248,129.0,75.80246913580247,7.717283950617281,0.12810904593601619,0.12470952739189028,51.22797787654321,-0.3345092839506172,15.481481481481481,91.12839506172838,90.92081218300505,0.5543209876543211,299.82608278929337,7.880409496294942,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.877777777777776,7.880409496294942,22.03466575521852,22.044997113560683,0.10493827160493827,0.10439011479658163
27,41.5,41.5,314.5035714285713,319.925,217.4047619047619,183.57142857142858,129.10714285714286,76.1547619047619,7.745238095238093,0.12775059018919444,0.124372589357009,51.22787413095239,-0.33446885714285707,15.464285714285714,91.22619047619047,90.97241144067806,0.5761904761904765,312.53789421385915,7.909618544518191,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.907142857142857,7.909618544518191,22.15941998348572,22.169042275550247,0.10238095238095266,0.10209527812211777
28,43.0,43.0,327.2241379310344,332.93333333333334,216.88505747126436,183.64367816091954,129.20689655172413,76.45977011494253,7.77471264367816,0.12736039448120254,0.12400374844676207,51.22777064367816,-0.33442488505747114,15.448275862068966,91.32413793103447,91.03209469467026,0.6045977011494256,325.25784100656864,7.928918611628147,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.926436781609194,7.928918611628147,22.22901613786207,22.23881425111934,0.09655172413793077,0.09628610307435856
29,44.5,44.5,339.9333333333333,345.9411111111111,216.37777777777777,186.17777777777778,129.3,76.75555555555556,7.795555555555553,0.126924654739137,0.123602954756558,51.22766743333334,-0.33437813333333327,15.433333333333334,91.43111111111111,91.09862343782282,0.6244444444444447,337.96674517301915,7.946746674196034,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.944444444444445,7.946746674196034,22.294946791406677,22.30372765007371,0.0988888888888899,0.09853369245573479
30,46.0,46.0,352.67419354838705,358.96881720430105,216.32258064516128,187.8279569892473,129.38709677419354,77.06451612903226,7.8236559139784925,0.12644925457508038,0.12313728699889753,51.22756404301076,-0.33432892473118275,15.419354838709678,91.53548387096774,91.16987838762599,0.6225806451612906,350.7064608320304,7.981275738735657,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.979569892473117,7.981275738735657,22.4656641055,22.47071039189549,0.10322580645161193,0.102563081381866
31,47.5,47.5,365.48854166666666,372.065625,217.85416666666666,187.01041666666666,129.46875,77.375,7.864583333333331,0.12595195128835338,0.12263206472838666,51.22745991666667,-0.3342778541666666,15.40625,91.63749999999997,91.24521484930297,0.6427083333333337,363.5213436943638,8.021569686031343,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.018749999999999,8.021569686031343,22.662245692212505,22.674312674625444,0.09583333333333381,0.09631112668437088
32,49.0,49.0,378.36363636363643,385.25656565656567,216.58585858585857,192.7979797979798,129.56565656565655,77.65656565656566,7.9060606060606045,0.1255180537063944,0.12215016409470479,51.22735508080808,-0.3342256262626262,15.393939393939394,91.75353535353534,91.3252392934264,0.6909090909090913,376.39450835396264,8.054462135373553,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.052525252525252,8.054462135373553,22.828143740599998,22.834827339090882,0.09090909090909091,0.09104180065980583
33,50.5,50.5,391.2627450980393,398.4852941176471,216.57843137254903,194.23529411764707,129.66666666666666,77.84313725490196,7.937254901960782,0.1252138237485049,0.12175675999688916,51.227249803921566,-0.3341726764705882,15.382352941176471,91.87450980392154,91.40998083223454,0.7156862745098042,389.2912943126021,8.072720864543019,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.07156862745098,8.072720864543019,22.90774330424412,22.91002242041832,0.08333333333333333,0.08266714771807239
34,52.0,52.0,404.15238095238107,411.71999999999997,217.01904761904763,195.58095238095237,129.76190476190476,77.97142857142858,7.956190476190475,0.1250435706968851,0.12149054507801504,51.22714427619047,-0.3341197714285714,15.371428571428572,92.00190476190474,91.49866647973137,0.7466666666666668,402.17863648713615,8.08318442564424,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.081904761904761,8.08318442564424,22.938535863068573,22.941716744805667,0.07999999999999978,0.0792068364253174
35,53.5,53.5,417.0074074074076,424.95,217.89814814814815,199.27777777777777,129.85185185185185,78.00925925925925,7.965740740740739,0.12497917357002473,0.1212773638318583,51.22703861111111,-0.33406787037037033,15.36111111111111,92.13703703703702,91.59102729734933,0.8064814814814816,415.03104270348047,8.082309339380519,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.08148148148148,8.082309339380519,22.91094302322223,22.911788779651285,0.0750000000000002,0.07382482542839676
36,55.0,55.0,429.8117117117119,438.1702702702703,218.99099099099098,200.75675675675674,129.94594594594594,77.990990990991,7.966666666666665,0.1249874219798347,0.12107086318149585,51.226932909909905,-0.3340176576576576,15.35135135135135,92.28468468468465,91.68879959067874,0.8657657657657658,427.83292486101067,8.07528420002842,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.073873873873874,8.07528420002842,22.847046739118927,22.8508963732669,0.06666666666666646,0.06716455876418881
37,56.5,56.5,442.5578947368423,451.3885964912281,221.28947368421052,205.8421052631579,130.06140350877192,77.96491228070175,7.96315789473684,0.12504898676175216,0.12090194793353767,51.22682725438597,-0.3339693859649122,15.342105263157896,92.44561403508769,91.79285777915267,0.9543859649122809,440.57665873018965,8.069347513291614,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.068421052631578,8.069347513291614,22.795033111400013,22.796419416867796,0.06842105263157855,0.0684985849940276
38,58.0,58.0,455.25470085470107,464.6170940170941,222.8803418803419,210.2905982905983,130.18803418803418,78.02564102564102,7.959829059829056,0.12517820685772263,0.12078541900975648,51.22672160683761,-0.3339228461538461,15.333333333333334,92.62564102564099,91.90448287607543,1.0230769230769232,453.2706901153037,8.063715278834497,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.062393162393162,8.063715278834497,22.741219167756427,22.74473618658559,0.0658119658119662,0.06674221299081337
39,59.5,59.5,467.89750000000015,477.81833333333344,224.21666666666667,211.8,130.325,78.05833333333334,7.955833333333329,0.12539711817536556,0.120758328256169,51.226616041666674,-0.3338779333333333,15.325,92.81333333333329,92.0243439224531,1.0625000000000002,465.91029538415603,8.054577813692376,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.054166666666667,8.054577813692376,22.67691554042752,22.675757310984036,0.06416666666666705,0.06410542602662778
40,61.0,61.0,480.46504065040665,490.9747967479676,226.64227642276424,213.3658536585366,130.45528455284554,78.08943089430895,7.9463414634146305,0.1257053754300471,0.12081960682322603,51.22651077235773,-0.333834406504065,15.317073170731707,93.00813008130078,92.1524677134869,1.1284552845528457,478.4760797732507,8.032147525042214,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.03089430894309,8.032147525042214,22.539335504721965,22.542470119284,0.054471544715447524,0.05481755745373592
41,62.5,62.5,492.92619047619064,504.05238095238104,229.5,213.26984126984127,130.5952380952381,78.11111111111111,7.925396825396822,0.1260712838404984,0.12094319782852521,51.226406158730164,-0.3337918174603174,15.30952380952381,93.21111111111108,92.28969774488621,1.1817460317460318,490.9346808474105,8.007308026827886,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.006349206349206,8.007308026827886,22.39650357313811,22.398430214622987,0.05793650793650758,0.05814566213421546
42,64.0,64.0,505.29069767441877,517.0744186046513,231.62790697674419,217.19379844961242,130.75968992248062,78.12403100775194,7.901550387596895,0.12653424320847265,0.12106008227516664,51.226302178294574,-0.33374969767441853,15.30232558139535,93.42480620155035,92.43644896012142,1.262015503875969,503.29621367284767,7.978286977829055,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.977519379844961,7.978286977829055,22.234878361862805,22.23588784779154,0.05116279069767371,0.051880694668631606
43,65.5,65.5,517.5568181818184,530.0378787878789,232.77272727272728,218.04545454545453,130.95454545454547,78.08333333333333,7.877272727272723,0.1271600872327173,0.12119612782428194,51.226198856060606,-0.33370808333333335,15.295454545454545,93.64696969696966,92.5927075736866,1.334090909090909,515.5588690865015,7.953309942680974,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.953030303030303,7.953309942680974,22.094600233200012,22.093376549459414,0.05303030303030303,0.05318496800996262
44,67.0,67.0,529.7229629629633,542.98,234.42222222222222,223.96296296296296,131.17037037037036,77.99259259259259,7.852592592592589,0.12786705148980165,0.12151684893098846,51.22609625185185,-0.3336666592592593,15.28888888888889,93.88740740740738,92.75913008160707,1.460740740740741,527.7230712199575,7.921397702608829,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.92074074074074,7.921397702608829,21.920287985908903,21.92085244668407,0.04740740740740808,0.04695160307095547
45,68.5,68.5,541.7536231884061,555.8456521739131,235.7463768115942,224.18840579710144,131.3840579710145,77.8913043478261,7.818115942028982,0.12858260358920715,0.12189164229682198,51.225994637681154,-0.333626,15.282608695652174,94.14202898550721,92.93687690311491,1.5471014492753625,539.7511617791965,7.872617892746048,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.871739130434782,7.872617892746048,21.680168634610883,21.681448054656705,0.03768115942029018,0.038351877469363055
46,70.0,70.0,553.6063829787237,568.5475177304966,236.6950354609929,224.43971631205673,131.60992907801418,77.76595744680851,7.7680851063829754,0.12926124598211755,0.12227627909544725,51.22589436879432,-0.3335864113475177,15.27659574468085,94.40141843971628,93.12554550252243,1.595744680851064,551.6021395142786,7.8201371368473485,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.819148936170213,7.8201371368473485,21.43060687658938,21.432652209479965,0.04397163120567408,0.04448459791562224
47,71.5,71.5,565.3506944444448,581.1465277777778,238.10416666666666,225.77083333333334,131.84027777777777,77.64583333333333,7.727083333333329,0.1298505042635144,0.12263620366432636,51.22579497916666,-0.3335469236111111,15.270833333333334,94.66388888888885,93.32436366297615,1.6277777777777778,563.3432775969642,7.789448615408151,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.788888888888888,7.789448615408151,21.269219013533345,21.26955697365312,0.044444444444443496,0.04506322680449336
48,73.0,73.0,577.0170068027214,593.6741496598639,239.7074829931973,226.22448979591837,132.08163265306123,77.53061224489795,7.701360544217682,0.1302654708237506,0.12284831468744688,51.22569636054421,-0.3335066530612245,15.26530612244898,94.92653061224486,93.5319638778858,1.664625850340136,575.0069706889012,7.766416016166177,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.765986394557823,7.766416016166177,21.141282734628582,21.14115606308818,0.046258503401360236,0.046076081673626056
49,74.5,74.5,588.640666666667,606.1919999999999,240.78666666666666,230.35333333333332,132.32,77.44,7.685333333333329,0.13053287129550115,0.12296060060325376,51.22559824,-0.33346540666666663,15.26,95.1973333333333,93.74751814871519,1.7273333333333334,586.6279290908324,7.756729755929094,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.755999999999999,7.756729755929094,21.074850082088012,21.076338708117728,0.049333333333332424,0.04992337210879669
50,76.0,76.0,600.2431372549022,618.7013071895424,241.22222222222223,229.86274509803923,132.54248366013073,77.37254901960785,7.677777777777774,0.13073807338395438,0.12305274109877148,51.22550033333333,-0.3334234967320261,15.254901960784315,95.47450980392153,93.97131760310471,1.7418300653594772,598.2275471494911,7.749219003070851,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.749019607843136,7.749219003070851,21.023762729674523,21.022657277834742,0.04836601307189453,0.04837252273792503
51,77.5,77.5,611.819230769231,631.1782051282051,241.41666666666666,230.0,132.74358974358975,77.32051282051282,7.671153846153842,0.13088954302468897,0.12317515857929376,51.22540279487179,-0.3333805705128205,15.25,95.74999999999997,94.2023902794718,1.7589743589743587,609.801271185236,7.738104467896938,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.737179487179487,7.738104467896938,20.949650083069248,20.95202378153059,0.044230769230769816,0.04472045890322271
52,79.0,79.0,623.3477987421387,643.5974842767296,240.58490566037736,229.34591194968553,132.9182389937107,77.29559748427673,7.659119496855341,0.13102329897070683,0.12335728543202013,51.225306018867926,-0.3333361509433962,15.226415094339623,96.02515723270437,94.44012160509752,1.7572327044025153,621.3290855695277,7.72208707401034,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.721383647798742,7.72208707401034,20.85761203831511,20.85890526829105,0.04465408805031532,0.04461297018589514
53,80.5,80.5,634.8555555555558,655.970987654321,239.98765432098764,228.05555555555554,133.0679012345679,77.29012345679013,7.649382716049377,0.13106113913377498,0.12350207245611028,51.225209827160505,-0.3332900432098765,15.203703703703704,96.29382716049379,94.6829469118928,1.7419753086419745,632.8363921563405,7.716434499169918,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.715432098765431,7.716434499169918,20.813510701805566,20.81634517480928,0.04567901234567817,0.0456536692008389
54,82.0,82.0,646.3424242424246,668.2969696969697,238.66060606060606,226.8242424242424,133.20606060606062,77.32121212121213,7.643030303030298,0.13097540296087007,0.12356616141147864,51.22511427878789,-0.3332421757575757,15.181818181818182,96.5563636363636,94.92945442649572,1.7151515151515142,644.3228976989092,7.710731023645887,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.709696969696969,7.710731023645887,20.77162621006001,20.774646565528748,0.04666666666666694,0.04687534379936551
55,83.5,83.5,657.8589285714288,680.6107142857143,237.39880952380952,223.79166666666666,133.33928571428572,77.42261904761905,7.646428571428567,0.13076867709176015,0.12353036123440046,51.22501917857145,-0.3331918273809523,15.160714285714286,96.80476190476186,95.17706593539278,1.6470238095238083,655.83961781236,7.727063845612572,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.726190476190476,7.727063845612572,20.850455201871437,20.852411416851293,0.05357142857142857,0.053157572555350155
56,85.0,85.0,669.4555555555559,692.9608187134502,235.046783625731,221.2748538011696,133.46198830409358,77.5906432748538,7.667836257309936,0.13043076685909868,0.12335908153145914,51.22492427485383,-0.33313846198830405,15.140350877192983,97.0350877192982,95.42312005122159,1.5953216374268993,667.4349034551756,7.754071076796211,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.753801169590642,7.754071076796211,20.99652963897018,20.994722317503037,0.053216374269005315,0.05306167262126658
57,86.5,86.5,681.1114942528739,705.3402298850575,232.89655172413794,221.08045977011494,133.55747126436782,77.8103448275862,7.691379310344822,0.13000525346846264,0.12311798722983275,51.224829609195424,-0.3330824597701149,15.120689655172415,97.25402298850568,95.66606588645266,1.558620689655171,679.089896964507,7.775220968317085,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.774137931034483,7.775220968317085,21.100451477125876,21.1037504163298,0.05517241379310423,0.05595492898839632
