,Unnamed: 0,time,timer_time,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
13,20.5,20.5,20.5,89.73333333333333,113.29761904761905,337.6190476190476,246.3095238095238,59.023809523809526,4.2,0.22186701567498165,0.17682450113332196,51.36531123809524,-2.373577404761905,25.833333333333332,130.05238095238096,129.49018415681633,6.611904761904763,86.73196777990503,4.311228505969621,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.321428571428571,4.311228505969621,6.579270349692861,6.5497900273138745,0.09761904761904816,0.09630532761566306
14,22.0,22.0,22.0,96.61333333333332,122.22222222222223,341.6,247.11111111111111,59.15555555555556,4.202222222222222,0.22292824336936584,0.17633552426843108,51.36528635555556,-2.373667777777778,25.77777777777778,130.5066666666667,129.67218368655682,6.700000000000001,93.59533531268472,4.309664844000455,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.319999999999999,4.309664844000455,6.5565041156266695,6.526534796367633,0.09555555555555517,0.09449861296866212
15,23.5,23.5,23.5,103.39583333333331,131.08958333333334,343.2708333333333,246.27083333333334,59.270833333333336,4.197916666666666,0.22396650473922775,0.17553235175427115,51.36526204166666,-2.3737570416666665,25.729166666666668,130.96666666666667,129.87855931075387,6.910416666666667,100.36244147682339,4.283362757546342,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.29375,4.283362757546342,6.467871440731254,6.438153506887699,0.07708333333333368,0.07612876088142013
16,25.0,25.0,25.0,110.01960784313724,139.9529411764706,344.921568627451,253.7450980392157,59.35294117647059,4.1725490196078425,0.2248708303613597,0.17476107299799362,51.365238431372546,-2.3738442745098034,25.686274509803923,131.45098039215685,130.11166347609137,7.247058823529412,106.96860108801008,4.2400638563051345,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.250980392156863,4.2400638563051345,6.340072332000003,6.309736932576413,0.07254901960784292,0.07291962602694496
17,26.5,26.5,26.5,116.5574074074074,148.8537037037037,347.24074074074076,256.55555555555554,59.5,4.151851851851851,0.22548485370830212,0.17387473781258833,51.36521488888889,-2.373930203703703,25.64814814814815,131.95185185185184,130.37361757987833,7.481481481481483,113.48994364173483,4.230810894629947,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.2407407407407405,4.230810894629947,6.297730241366671,6.270233880435377,0.07592592592592634,0.07546458339865317
18,28.0,28.0,28.0,123.05964912280702,157.92280701754387,349.05263157894734,265.87719298245617,59.719298245614034,4.14736842105263,0.22574555100696533,0.17279475860447538,51.36519114035088,-2.37401545614035,25.614035087719298,132.49122807017545,130.66465147823976,7.759649122807018,119.97861221825794,4.227017553691898,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.2368421052631575,4.227017553691898,6.2744588548052675,6.247273300454622,0.07368421052631609,0.07233549534241265
19,29.5,29.5,29.5,129.55666666666667,167.03833333333336,349.0833333333333,268.06666666666666,59.93333333333333,4.1499999999999995,0.2255906004090505,0.17171898584055598,51.36516686666667,-2.3741001666666657,25.583333333333332,133.04333333333332,130.9842504455464,7.846666666666668,126.45972868061556,4.237568262352115,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.246666666666667,4.237568262352115,6.293083852660006,6.268590184709434,0.07666666666666705,0.07753907361566187
20,31.0,31.0,31.0,136.1222222222222,176.26984126984127,350.0,272.46031746031747,60.15873015873016,4.173015873015872,0.22495157731545837,0.17065630495114792,51.3651418888889,-2.3741854285714274,25.555555555555557,133.6095238095238,131.33154420313176,7.92857142857143,133.00975457710823,4.269943068368214,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.279365079365079,4.269943068368214,6.384502085761908,6.358752056610248,0.07777777777777742,0.07870047487669639
21,32.5,32.5,32.5,142.7530303030303,185.55606060606058,351.4848484848485,274.030303030303,60.36363636363637,4.204545454545453,0.22409470599727221,0.1696812664195965,51.365116166666674,-2.3742711515151504,25.53030303030303,134.1818181818182,131.70366853798447,7.904545454545455,139.62619655180035,4.29455931519936,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.304545454545454,4.29455931519936,6.452536058650004,6.4246723606475475,0.0742424242424239,0.07407238889841795
22,34.0,34.0,34.0,149.4782608695652,194.89275362318838,351.39130434782606,274.30434782608694,60.53623188405797,4.2391304347826075,0.22296712125132293,0.16879105262771618,51.36508927536232,-2.3743573913043465,25.507246376811594,134.74782608695654,132.09757168242928,7.8768115942029,146.3382197317226,4.33902044891717,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.3478260869565215,4.33902044891717,6.583958864043484,6.560031812543353,0.07826086956521788,0.0791379490417232
23,35.5,35.5,35.5,156.30416666666665,204.33749999999998,351.97222222222223,277.27777777777777,60.638888888888886,4.280555555555555,0.22179639186409167,0.16809325601585684,51.36506063888889,-2.3744434166666655,25.48611111111111,135.32222222222222,132.51259221716677,7.886111111111112,153.14878239030656,4.3715365544888085,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.381944444444445,4.3715365544888085,6.685319621887505,6.65551407818244,0.06805555555555604,0.06756321936654075
24,37.0,37.0,37.0,163.1933333333333,213.80666666666667,350.6933333333333,277.12,60.81333333333333,4.314666666666667,0.22056359716592677,0.16732367129058281,51.365029946666674,-2.3745278799999987,25.426666666666666,135.89333333333335,132.94533584030805,7.829333333333334,160.0241591654673,4.402878769929397,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.412,4.402878769929397,6.7734005381240046,6.7477954948840715,0.06933333333333318,0.06942834605495364
25,38.5,38.5,38.5,170.15641025641023,223.28205128205127,349.43589743589746,275.02564102564105,61.0,4.347435897435897,0.21926379417741623,0.16625684229130955,51.36499682051283,-2.374609974358973,25.371794871794872,136.4564102564103,133.3934267281705,7.735897435897437,166.9769275717061,4.436219435536825,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.444871794871795,4.436219435536825,6.872778491319236,6.848608967418438,0.06666666666666653,0.06592626084806942
26,40.0,40.0,40.0,177.18395061728393,232.78271604938269,349.8888888888889,274.74074074074076,61.04938271604938,4.379012345679011,0.2179442801326323,0.16509135619762047,51.36496137037038,-2.3746892345679,25.320987654320987,137.00987654320988,133.85436313369823,7.7320987654321,173.99207628835424,4.463779818297504,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.472839506172839,4.463779818297504,6.955968641477785,6.930176796290227,0.06419753086419809,0.06438207396606657
27,41.5,41.5,41.5,184.28690476190474,242.5178571428571,350.4761904761905,286.39285714285717,61.226190476190474,4.41190476190476,0.21665406629989023,0.16400601643321722,51.36492355952383,-2.3747656785714275,25.273809523809526,137.58809523809526,134.3266919465116,7.917857142857143,181.0850608332997,4.503422840953197,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.511904761904762,4.503422840953197,7.081273037378579,7.057169171480202,0.06904761904761918,0.0678290420770326
28,43.0,43.0,43.0,191.51379310344825,252.4850574712643,349.7931034482759,289.4712643678161,61.39080459770115,4.458620689655172,0.2154209984905584,0.16292395991245548,51.3648831034483,-2.3748394827586194,25.229885057471265,138.19770114942528,134.81205258758482,7.895402298850576,188.30102894358058,4.554615420169177,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.563218390804598,4.554615420169177,7.255808873765523,7.230930832833094,0.06781609195402338,0.06769887737673984
29,44.5,44.5,44.5,198.84999999999997,262.4488888888888,349.34444444444443,284.53333333333336,61.5,4.508888888888888,0.21421443571618362,0.1619703973474163,51.36484033333336,-2.374911199999999,25.18888888888889,138.78666666666666,135.30713470563308,7.730000000000002,195.62695066016252,4.598493038394102,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.6066666666666665,4.598493038394102,7.4009477921866695,7.3774940721695685,0.06444444444444394,0.06402219880326862
30,46.0,46.0,46.0,206.23870967741934,272.40860215053755,349.93548387096774,283.5483870967742,61.56989247311828,4.5451612903225795,0.21307421795960238,0.16130768564876066,51.36479578494627,-2.374980505376343,25.150537634408604,139.36129032258066,135.80870823056406,7.722580645161292,203.00849393463398,4.619964181936914,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.626881720430108,4.619964181936914,7.46017353460323,7.441039322587052,0.05591397849462414,0.05583722272308722
31,47.5,47.5,47.5,213.66874999999996,282.43749999999994,350.75,287.5520833333333,61.625,4.569791666666666,0.21205695756377949,0.160804608540669,51.36474962500003,-2.375047114583332,25.114583333333332,139.94791666666669,136.3158957757783,7.732291666666668,210.43075115459416,4.6450642677196,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.652083333333333,4.6450642677196,7.538180194118753,7.518468072232545,0.056249999999999765,0.056386787446458086
32,49.0,49.0,49.0,221.1434343434343,292.4848484848484,351.35353535353534,287.14141414141415,61.707070707070706,4.594949494949494,0.21114943688004156,0.16026908093958284,51.364701888888916,-2.3751109797979786,25.08080808080808,140.52929292929295,136.82838247921677,7.701010101010101,217.89835987944033,4.66965891872181,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.6767676767676765,4.66965891872181,7.615172200533338,7.594928510386683,0.05555555555555555,0.05480531165217443
33,50.5,50.5,50.5,228.65980392156862,302.55490196078426,351.0882352941176,286.69607843137254,61.794117647058826,4.620588235294116,0.21023707226913385,0.15972261152300396,51.364652774509835,-2.3751728333333326,25.04901960784314,141.11176470588236,137.34582727030875,7.669607843137253,225.40780682555402,4.693659627890316,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.7,4.693659627890316,7.687635265394122,7.670065842393012,0.05392156862745098,0.054427569258789436
34,52.0,52.0,52.0,236.22095238095238,312.64285714285705,351.0285714285714,287.3809523809524,61.89523809523809,4.645714285714284,0.20926270880514788,0.15924854771963265,51.364602371428596,-2.3752330761904754,25.01904761904762,141.6914285714286,137.8671907307884,7.640952380952379,232.96279635128113,4.715326503942931,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.721904761904762,4.715326503942931,7.756342998422863,7.737769422974022,0.049523809523809956,0.04945586992153418
35,53.5,53.5,53.5,243.82777777777778,322.7657407407406,350.6666666666667,288.9259259259259,62.03703703703704,4.671296296296295,0.2082002580704209,0.1588147931619769,51.36455072222224,-2.3752916296296287,24.99074074074074,142.2703703703704,138.39238525349947,7.620370370370369,240.56259250299843,4.744715440784123,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.751851851851852,4.744715440784123,7.85626890485556,7.835231565022297,0.05555555555555555,0.054550745532402536
36,55.0,55.0,55.0,251.5054054054054,332.9180180180179,350.4684684684685,287.3693693693694,62.11711711711712,4.702702702702702,0.20702358927798098,0.1583666794539739,51.364497693693714,-2.3753488468468458,24.963963963963963,142.84684684684686,138.9219139287173,7.527027027027026,248.2325898107429,4.777094587859554,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.783783783783784,4.777094587859554,7.964951325962165,7.9453853861352846,0.05225225225225184,0.05285827653618149
37,56.5,56.5,56.5,259.2605263157895,343.067543859649,349.1666666666667,285.3070175438597,62.23684210526316,4.737719298245613,0.20561514508459072,0.15779603782276755,51.364443289473705,-2.3754050701754377,24.93859649122807,143.40877192982455,139.45441591078557,7.406140350877192,255.98302886787175,4.81621371776148,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.821929824561404,4.81621371776148,8.100247041902636,8.084531922939108,0.055263157894736445,0.055000026462684606
38,58.0,58.0,58.0,267.11538461538464,353.2324786324785,347.47008547008545,282.5897435897436,62.504273504273506,4.778632478632478,0.20409372625488956,0.15718535663201344,51.36438740170943,-2.375460495726495,24.897435897435898,143.95384615384614,139.9857474024583,7.284615384615383,263.8327904925522,4.862887601835864,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.86923076923077,4.862887601835864,8.27757606942821,8.258631480862006,0.05982905982905983,0.05883085493876207
39,59.5,59.5,59.5,275.1266666666667,363.49666666666656,343.69166666666666,284.19166666666666,62.858333333333334,4.834166666666666,0.20242219840133532,0.1564913880803423,51.36432958333335,-2.375515374999999,24.85,144.49166666666667,140.51379188943983,7.184999999999998,271.83776723624095,4.931478836177374,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,4.9375,4.931478836177374,8.557833006112503,8.54022708302335,0.06499999999999963,0.0649534646761026
40,61.0,61.0,61.0,283.3121951219512,373.8544715447153,340.9674796747967,280.9186991869919,63.235772357723576,4.901626016260162,0.20068964675106513,0.1557342681652221,51.364269756097585,-2.375570056910568,24.804878048780488,145.01463414634145,141.03915704923057,7.040650406504063,280.01621872877723,4.99957923679367,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.005691056910569,4.99957923679367,8.841034007782934,8.822663094640474,0.06341463414634109,0.06371025310901739
41,62.5,62.5,62.5,291.6666666666667,384.28968253968236,337.95238095238096,277.8888888888889,63.611111111111114,4.970634920634919,0.19895290959904136,0.15498449674570242,51.364208000000026,-2.375624626984126,24.761904761904763,145.51746031746032,141.56019094437175,6.898412698412695,288.3639641908739,5.0672992052302055,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.073015873015874,5.0672992052302055,9.123248461328577,9.106620207186946,0.061904761904761546,0.062366445319649674
42,64.0,64.0,64.0,300.1782945736434,394.7930232558138,335.4341085271318,275.13953488372096,64.01550387596899,5.036434108527129,0.19725094108471186,0.15427421349657042,51.36414447286825,-2.3756791937984487,24.72093023255814,146.00310077519384,142.07464511845865,6.747286821705424,296.86894898983894,5.131563604488359,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.137984496124032,5.131563604488359,9.396493314283727,9.375820337773554,0.06201550387596899,0.061733907866300265
43,65.5,65.5,65.5,308.84999999999997,405.3666666666665,332.3939393939394,271.67424242424244,64.4469696969697,5.102272727272725,0.19558543888405686,0.15357383269391384,51.364079159090934,-2.3757337424242415,24.681818181818183,146.46666666666673,142.58076877534606,6.593939393939391,305.5344991664392,5.1991386584345625,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.20530303030303,5.1991386584345625,9.685855425675005,9.6662154784059,0.062121212121211605,0.061773994791923484
44,67.0,67.0,67.0,317.68370370370366,416.0177777777776,329.85925925925926,268.3777777777778,64.88148148148149,5.170370370370368,0.193952544504323,0.1528779272669118,51.364012074074104,-2.37578831111111,24.644444444444446,146.90962962962973,143.07672779658682,6.447407407407405,314.36167335379196,5.266695325092037,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.272592592592593,5.266695325092037,9.978644339840008,9.96016253647513,0.06074074074074108,0.060878901035083026
45,68.5,68.5,68.5,326.6739130434782,426.7434782608694,326.6231884057971,264.42028985507244,65.31884057971014,5.237681159420288,0.19238814367119964,0.15221478047678383,51.36394331159423,-2.375843050724637,24.608695652173914,147.33188405797114,143.5608475522945,6.294202898550721,323.34561316542704,5.333394059886864,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.339130434782609,5.333394059886864,10.270848752760878,10.252964823572565,0.06086956521739114,0.060986907662265985
46,70.0,70.0,70.0,335.8141843971631,437.5439716312055,320.97872340425533,261.2482269503546,65.2482269503546,5.303546099290777,0.19094950492245202,0.15164112628288526,51.36387300000003,-2.375898163120567,24.574468085106382,147.73333333333346,144.03109261695624,6.156028368794323,332.4791307710463,5.395645788907456,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.401418439716312,5.395645788907456,10.542917474310647,10.524393352459652,0.05673758865248227,0.05730055032949351
47,71.5,71.5,71.5,345.07222222222225,448.39027777777767,314.2916666666667,257.3125,64.22916666666667,5.361805555555553,0.1898094470155274,0.15132919762614833,51.36380143750003,-2.3759535486111107,24.541666666666668,148.11666666666682,144.48653804406715,6.01458333333333,341.73000597770994,5.445616977422472,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.452083333333333,5.445616977422472,10.754586569993757,10.732203007385046,0.05277777777777794,0.052331492235321124
48,73.0,73.0,73.0,354.4040816326531,459.2442176870747,307.8775510204082,253.4625850340136,62.91836734693877,5.407482993197276,0.18922891303939118,0.1515402896792352,51.36372902721091,-2.376009088435374,24.510204081632654,148.48163265306138,144.9266416126214,5.887074829931969,351.0546689434594,5.4803771964108146,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.48639455782313,5.4803771964108146,10.885603203491844,10.865227046268926,0.04693877551020393,0.047052708617362674
49,74.5,74.5,74.5,363.7240000000001,470.02533333333315,301.72,248.46666666666667,61.66,5.429333333333331,0.1890030480200917,0.15206474539850745,51.36365647333336,-2.376064253333333,24.48,148.83200000000014,145.3512915760679,5.769333333333329,360.36808929820984,5.474595553702904,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.48,5.474595553702904,10.854068937228007,10.835152913692141,0.02599999999999985,0.026742542275856068
50,76.0,76.0,76.0,372.8823529411765,480.5875816993463,296.6666666666667,243.81045751633988,60.62091503267974,5.4084967320261415,0.18915922251142836,0.15294016520841786,51.36358498039218,-2.376117679738562,24.444444444444443,149.16862745098052,145.7599211108403,5.656209150326793,369.5221918286301,5.425373897579133,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.429411764705883,5.425373897579133,10.697780996488243,10.681195176045835,0.018300653594770944,0.019241401529533433
51,77.5,77.5,77.5,381.89615384615394,490.9538461538461,292.6923076923077,241.55128205128204,59.93589743589744,5.369230769230767,0.18955902802880006,0.15403252131774314,51.36351492307695,-2.376167057692308,24.397435897435898,149.4935897435899,146.1528754815375,5.569230769230765,378.5338799748804,5.403101365126178,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.407692307692308,5.403101365126178,10.61443288086924,10.59620216166605,0.03269230769230784,0.032279228476145595
52,79.0,79.0,79.0,390.8534591194969,501.21572327044015,287.1698113207547,237.54716981132074,58.80503144654088,5.354088050314464,0.18990111356367423,0.1550549756876317,51.3634459811321,-2.376211308176101,24.352201257861637,149.8088050314467,146.5308796568706,5.470440251572323,387.48882842342994,5.39476502175039,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.39937106918239,5.39476502175039,10.572153332337745,10.554273303339993,0.027672955974842626,0.027068616785438034
53,80.5,80.5,80.5,399.6851851851852,511.3037037037036,283.9691358024691,233.42592592592592,58.03703703703704,5.333950617283949,0.18987803969924724,0.15571958770570946,51.36337840123459,-2.3762516543209884,24.308641975308642,150.11234567901252,146.8945252546227,5.369135802469132,396.31886542537137,5.355712562731331,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.359876543209877,5.355712562731331,10.4430708755389,10.426264897746668,0.020987654320987512,0.020633980247601887
54,82.0,82.0,82.0,408.4284848484849,521.2575757575756,283.77575757575755,230.93333333333334,57.8,5.308484848484846,0.18938692997621134,0.15590233087175473,51.363311854545486,-2.3762881030303036,24.266666666666666,150.40484848484866,147.24459546993452,5.266666666666663,405.06004677158535,5.349592643436529,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.353939393939394,5.349592643436529,10.411862177200012,10.394275652242005,0.03575757575757631,0.035429600023723765
55,83.5,83.5,83.5,417.2101190476192,531.200595238095,283.3690476190476,227.57142857142858,57.916666666666664,5.316666666666665,0.18849083285774068,0.15570862589500067,51.3632458214286,-2.3763191904761913,24.226190476190474,150.6833333333335,147.5816639456058,5.14880952380952,413.8389185945099,5.382411698276958,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.386904761904762,5.382411698276958,10.539687746696439,10.52112909455934,0.04583333333333293,0.045777086840362004
56,85.0,85.0,85.0,426.12280701754395,541.2233918128653,282.7543859649123,226.18713450292398,58.08187134502924,5.360233918128652,0.1871863340340886,0.15507696427504636,51.36317972514623,-2.3763441578947373,24.18713450292398,150.94736842105277,147.90611315387946,5.029824561403505,422.7479431602012,5.443902798712619,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.448538011695907,5.443902798712619,10.824646016008783,10.805058848571369,0.05555555555555555,0.05524548427880432
57,86.5,86.5,86.5,435.23333333333346,551.3821839080457,281.7413793103448,223.4655172413793,58.264367816091955,5.427586206896549,0.18569769245489662,0.15424554142696079,51.36311324712646,-2.3763623793103457,24.149425287356323,151.18965517241395,148.21781717254635,4.901149425287353,431.8542768723943,5.524055727440324,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.528735632183908,5.524055727440324,11.231417204131043,11.211335350568403,0.059195402298850314,0.05934856191099005
58,88.0,88.0,88.0,444.5745762711866,561.7067796610168,278.40677966101697,221.14689265536722,58.12429378531073,5.511299435028246,0.18415084719348623,0.15334540885409054,51.363046214689284,-2.376373672316385,24.112994350282484,151.41129943502838,148.5164399177538,4.771186440677963,441.1899899837251,5.612043568230592,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.617514124293786,5.612043568230592,11.703659969062725,11.677625378875787,0.0604519774011302,0.06027325052322324
