,Unnamed: 0,time,timer_time,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
0,9.5,9.5,9.5,57.9,60.370000000000005,219.6,129.4,124.0,75.7,6.49,0.1539069628,0.1486974641,51.232407,-0.3307401,24.0,63.160000000000004,63.37187410200001,1.3099999999999998,57.84428837402787,6.65233979020894,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.660000000000001,6.652339790208941,14.97133888866,14.933834019306815,0.029999999999999184,0.032693945154763246
1,14.5,14.5,14.5,90.53,93.64500000000001,171.75,102.95,125.6,64.85,6.429999999999998,0.15356498925,0.1514476787,51.23223285,-0.33111635,24.0,63.475,63.41962707550001,0.49499999999999994,90.44443222637679,6.383446789599285,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.390000000000001,6.383446789599287,13.897573446900003,13.865325723686325,-0.02999999999999998,-0.029982840497423436
2,19.5,19.5,19.5,123.74333333333334,126.26,155.63333333333333,75.66666666666667,125.2,63.233333333333334,6.64,0.15891072186666666,0.1605218241,51.232055166666676,-0.33149786666666675,24.0,63.190000000000005,63.397669586333336,-0.4533333333333334,123.62166459967875,6.609530604782967,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.616666666666666,6.609530604782967,15.044069860270003,15.009969956498486,-0.06666666666666685,-0.066853239567672
3,24.5,24.5,24.5,152.2575,154.0,145.7,65.7,123.6,55.825,5.947500000000001,0.16745941479999998,0.167885163,51.231915475000015,-0.33183755000000004,24.0,62.804999999999986,63.27117397525001,-0.49499999999999994,152.10886897199828,5.906910382891977,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,5.9125,5.906910382891976,12.605530780837501,12.580650534865693,-0.025000000000000133,-0.024581453096595807
4,29.5,29.5,29.5,180.61200000000005,182.604,167.0,93.72,122.26,59.64,6.03,0.16560273775999998,0.16283062248,51.23176010000001,-0.33215198,23.88,62.77399999999999,63.09542712380002,0.22,180.43287378213557,6.060075515588448,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.066,6.060075515588446,13.098521990334001,13.07214588737277,0.0059999999999995526,0.005657603530910968
5,34.5,34.5,34.5,211.04000000000005,214.6566666666667,178.38333333333333,121.91666666666667,122.51666666666667,62.5,6.191666666666666,0.1619974132166667,0.15699518693333342,51.23158496666668,-0.33248053333333333,23.733333333333334,63.184999999999995,63.021726904500014,0.8566666666666667,210.832600742956,6.216053747723517,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.221666666666667,6.2160537477235165,13.671230616395,13.645857516121014,0.004999999999999627,0.006378884941922566
6,39.5,39.5,39.5,242.63285714285723,248.43285714285713,184.15714285714284,134.21428571428572,123.77142857142857,64.8,6.28142857142857,0.1593445324428572,0.15349640264285722,51.231381100000014,-0.33276538571428566,23.62857142857143,63.80142857142857,63.17687190885717,1.1471428571428572,242.39566889463396,6.307853188585747,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.314285714285714,6.307853188585746,13.99970835072857,13.970075627594497,0.015714285714285556,0.016133836530577917
7,44.5,44.5,44.5,275.46625000000006,283.38125,187.3875,134.6875,125.0625,67.2875,6.452499999999999,0.15449078640000005,0.14925553737500005,51.2311463125,-0.33298701249999996,23.55,64.43375,63.55585162975002,1.0187500000000003,275.2015473567888,6.526809193521254,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,6.532500000000001,6.526809193521254,15.019058050094992,14.993010956846735,0.03874999999999915,0.03901690046272928
8,49.5,49.5,49.5,311.8622222222223,321.24777777777774,191.05555555555554,142.12222222222223,126.45555555555555,69.72222222222223,6.899999999999999,0.1476630359888889,0.14315176476666674,51.230866400000004,-0.3331645555555556,23.488888888888887,64.81666666666669,64.01767456688893,0.8077777777777779,311.56464012421117,7.003495933732594,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.010000000000001,7.003495933732594,17.750141631383332,17.716708883475626,0.0444444444444447,0.04503862776531727
9,54.5,54.5,54.5,352.03200000000004,362.62100000000004,190.63,160.25,127.76,70.73,7.316999999999998,0.14212062657000005,0.13790587745000008,51.230545830000004,-0.3333366300000001,23.44,65.12700000000002,64.43255227170003,0.8060000000000005,351.697310344128,7.404567652276935,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.412000000000001,7.404567652276936,20.081437188251996,20.039902922987856,0.04099999999999932,0.04109714920674237
