,time,timer_time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
10,10,10,   true,74.6,75.0,284,157,141,83,8.8,0.11019283699999999,0.10978043900000001,51.226603999999995,-0.33477199999999996,29,61.6,62.23796871,1.2,88.21288734031377,9.312771269478178,50,60,70,80,90,100,110,120,8.599999999999994,9.312771269478176,24.94211434439997,29.24786949246416,0.29999999999999716,1.0559802042917141
11,11,11,   true,83.0,83.6,275,242,142,81,8.8,0.11019283699999999,0.10978043900000001,51.226528,-0.33473200000000003,29,61.8,62.25498009,1.1,97.11090467266615,8.898017332352378,50,60,70,80,90,100,110,120,8.400000000000006,8.898017332352381,23.795505518400038,26.700712966930205,-0.19999999999998863,-0.4147539371257949
12,12,12,   true,91.9,92.7,259,309,142,80,8.9,0.109452736,0.10805501,51.226448,-0.33469699999999997,29,62.0,62.27297308,1.1,106.33433553456223,9.22343086189608,50,60,70,80,90,100,110,120,8.900000000000006,9.223430861896077,26.71261326690004,28.689392804436874,0.5,0.3254135295436953
13,13,13,   true,101.3,102.2,266,207,143,84,8.7,0.107421875,0.10587103,51.226372,-0.33466399999999996,29,62.0,62.29044979,0.5,115.09201182064241,8.757676286080182,50,60,70,80,90,100,110,120,9.399999999999991,8.757676286080184,29.79833996039995,25.865098679104328,0.4999999999999858,-0.4657545758158932
14,14,14,   true,110.7,111.6,270,175,143,83,8.9,0.10956175300000001,0.10752688199999999,51.226292,-0.33462800000000004,29,62.0,62.30775314,0.5,124.3340896039256,9.242077783283195,50,60,70,80,90,100,110,120,9.400000000000006,9.242077783283193,29.798339960400043,28.805512203167382,1.4210854715202004e-14,0.4844014972030095
15,15,15,   true,120.1,121.1,274,175,144,82,9.1,0.10956175300000001,0.107212476,51.226219,-0.334592,29,62.0,62.32518523,0.5,132.82960870571125,8.49551910178564,50,60,70,80,90,100,110,120,9.399999999999991,8.495519101785646,29.79833996039995,24.33975513650879,-1.4210854715202004e-14,-0.7465586814975467
16,16,16,   true,129.7,130.9,273,324,145,84,9.3,0.109670987,0.107212476,51.226143,-0.334557,29,62.2,62.34387182,1.0,141.62485887753328,8.795250171822044,50,60,70,80,90,100,110,120,9.599999999999994,8.795250171822033,31.079843942399968,26.08751774220567,0.20000000000000284,0.2997310700363869
17,17,17,   true,139.5,140.9,254,209,145,81,9.5,0.10912698400000001,0.10669253199999999,51.226067,-0.334518,29,62.2,62.36237466,1.1,150.50133266239683,8.87647378486356,50,60,70,80,90,100,110,120,9.800000000000011,8.876473784863549,32.38832695560008,26.571575947760177,0.20000000000001705,0.08122361304151582
18,18,18,   true,149.8,151.4,258,383,146,82,9.7,0.10869565199999999,0.106485963,51.22599,-0.334466,29,62.4,62.3818988,1.1,159.79757316895538,9.296240506558542,50,60,70,80,90,100,110,120,10.300000000000011,9.296240506558547,35.77756775010008,29.14412798092648,0.5,0.41976672169499807
19,19,19,   true,158.1,160.1,270,0,147,84,9.5,0.108267717,0.106177606,51.225914,-0.334416,29,62.4,62.40098568,1.7,168.93754925976464,9.13997609080927,50,60,70,80,90,100,110,120,8.299999999999983,9.139976090809256,23.232318242099907,28.17257104244229,-2.0000000000000284,-0.15626441574929117
20,20,20,   true,166.4,168.8,283,251,148,86,9.3,0.107212476,0.10526315800000001,51.225834000000006,-0.334362,29,62.6,62.42093875,1.8,178.59528148151188,9.657732221747247,50,60,70,80,90,100,110,120,8.300000000000011,9.657732221747239,23.232318242100064,31.454782218290184,2.842170943040401e-14,0.5177561309379826
21,21,21,   true,174.9,177.6,251,272,148,83,9.0,0.10628019300000001,0.104463438,51.225765,-0.334303,29,62.8,62.44119911,1.7,187.29852936898078,8.7032478874689,50,60,70,80,90,100,110,120,8.5,8.703247887468905,24.3654375525,25.54459785802125,0.19999999999998863,-0.9544843342783338
22,22,22,   true,183.8,186.7,254,303,149,82,8.9,0.106177606,0.104562738,51.2257,-0.33423400000000003,29,63.0,62.46114697,1.1,195.977601040903,8.679071671922232,50,60,70,80,90,100,110,120,8.900000000000006,8.67907167192223,26.71261326690004,25.40287744406351,0.4000000000000057,-0.024176215546674484
23,23,23,   true,193.1,196.0,258,195,150,83,8.7,0.108803165,0.10731707300000001,51.225636,-0.334158,29,63.0,62.47883728,0.0,204.84627124050783,8.868670199604834,50,60,70,80,90,100,110,120,9.299999999999983,8.868670199604821,29.167705106099895,26.524876680033664,0.39999999999997726,0.1895985276825911
24,24,24,   true,202.9,205.8,264,228,150,84,9.0,0.10879419800000001,0.11,51.225575,-0.33407,29,63.0,62.49435045,-0.5,213.9873904103156,9.141119169807792,50,60,70,80,90,100,110,120,9.800000000000011,9.14111916980778,32.38832695560008,28.179618213619868,0.5000000000000284,0.27244897020295866
25,25,25,   true,213.3,216.1,270,143,150,85,9.4,0.10784313699999999,0.106899903,51.225516999999996,-0.33397899999999997,29,62.8,62.506106200000005,-0.5,223.02896892506237,9.041578514746764,50,60,70,80,90,100,110,120,10.400000000000006,9.04157851474676,36.475650182400045,27.569245408206786,0.5999999999999943,-0.09954065506101983
26,26,26,   true,223.6,226.4,249,218,151,83,9.7,0.10516252400000001,0.104562738,51.22546,-0.333884,29,62.8,62.51699116,-0.5,232.19063873854992,9.161669813487553,50,60,70,80,90,100,110,120,10.299999999999983,9.16166981348755,35.777567750099884,28.30646488208762,-0.10000000000002274,0.12009129874078894
27,27,27,   true,233.3,236.1,282,152,151,87,9.9,0.104562738,0.104265403,51.225403,-0.33378800000000003,29,62.8,62.52709862,0.0,241.4027238752751,9.212085136725173,50,60,70,80,90,100,110,120,9.700000000000017,9.212085136725165,31.730713070100116,28.618854677948292,-0.5999999999999659,0.05041532323761544
28,28,28,   true,240.6,243.4,291,0,151,88,9.5,0.103773585,0.10367577800000001,51.225346,-0.333692,29,62.8,62.53650901,0.0,250.61481502063666,9.21209114536156,50,60,70,80,90,100,110,120,7.299999999999983,9.212091145361569,17.971407158099918,28.61889201159113,-2.400000000000034,6.008636404430945e-06
29,29,29,   true,248.6,251.4,281,158,152,87,9.1,0.104662226,0.104463438,51.225281,-0.333602,29,62.8,62.54529204,0.5,260.18134510806544,9.566530087428797,50,60,70,80,90,100,110,120,8.0,9.566530087428788,21.583224960000003,30.863505132378933,0.700000000000017,0.35443894206721893
30,30,30,   true,260.1,263.0,272,531,152,85,9.4,0.104265403,0.10387157699999999,51.225215999999996,-0.33352,29,62.8,62.55350843,0.5,269.3925318702072,9.211186762141796,50,60,70,80,90,100,110,120,11.500000000000028,9.211186762141779,44.599710952500224,28.613273053895043,3.5000000000000284,-0.3553433252870093
31,31,31,   true,271.0,274.0,266,351,152,85,9.5,0.105363985,0.104463438,51.225143,-0.333447,29,63.0,62.58232563,0.5,278.97018580991164,9.577653939704414,50,60,70,80,90,100,110,120,10.899999999999977,9.577653939704419,40.067233710899835,30.935322327031162,-0.6000000000000512,0.36646717756264025
32,32,32,   true,280.1,283.1,278,44,152,86,9.4,0.10700389099999999,0.105566219,51.225071,-0.333373,29,63.0,62.61013431,0.5,288.49129729110876,9.521111481197146,50,60,70,80,90,100,110,120,9.100000000000023,9.521111481197124,27.926669670900143,30.57114211371958,-1.7999999999999545,-0.05654245850729467
33,33,33,   true,289.8,292.8,274,229,152,85,9.8,0.10731707300000001,0.10526315800000001,51.224995,-0.333304,29,63.0,62.63732325,0.0,298.2126158397246,9.72131854861583,50,60,70,80,90,100,110,120,9.699999999999989,9.72131854861584,31.730713070099927,31.87034113179949,0.5999999999999659,0.20020706741871663
34,34,34,   true,298.2,301.3,280,45,152,86,9.9,0.10406811699999999,0.10185185199999999,51.224918,-0.33323200000000003,29,63.0,62.6640855,0.5,308.13466874823666,9.922052908512068,50,60,70,80,90,100,110,120,8.399999999999977,9.922052908512057,23.795505518399874,33.20010371949641,-1.3000000000000114,0.20073435989621657
35,35,35,   true,308.4,311.7,272,334,152,83,9.7,0.103773585,0.101289134,51.22485,-0.33315700000000004,29,63.0,62.68964381,1.1,317.3243567119179,9.189687963681228,50,60,70,80,90,100,110,120,10.199999999999989,9.189687963681251,35.08623007559992,28.479862858430945,1.8000000000000114,-0.732364944830806
36,36,36,   true,317.7,321.4,288,238,152,86,9.3,0.104761905,0.10194624699999999,51.224773,-0.333088,29,63.2,62.72086961,1.6,327.14250298522177,9.81814627330386,50,60,70,80,90,100,110,120,9.300000000000011,9.818146273303853,29.167705106100072,32.508382377771234,-0.8999999999999773,0.6284583096226015
37,37,37,   true,326.4,330.6,276,229,152,85,9.3,0.105566219,0.10242085699999999,51.224701,-0.333011,29,63.4,62.75769757,2.1,336.7783099553043,9.63580697008254,50,60,70,80,90,100,110,120,8.699999999999989,9.635806970082513,25.525535894099935,31.31212529541502,-0.6000000000000227,-0.1823393032213403
38,38,38,   true,335.8,340.6,262,346,152,84,9.2,0.10387157699999999,0.100364964,51.224625,-0.332946,29,63.6,62.80005381,2.2,346.36502526817867,9.586715312874418,50,60,70,80,90,100,110,120,9.400000000000034,9.58671531287439,29.79833996040022,30.993885541898294,0.7000000000000455,-0.04909165720812325
39,39,39,   true,346.3,351.4,273,434,153,88,9.6,0.10416666699999999,0.098814229,51.224545,-0.332882,29,63.8,62.8478544,1.6,356.3146449462712,9.949619678092546,50,60,70,80,90,100,110,120,10.5,9.949619678092517,37.18047737250001,33.38484190024845,1.099999999999966,0.3629043652181281
40,40,40,   true,354.6,360.0,265,110,153,86,9.2,0.10318949300000001,0.099601594,51.224468,-0.33282,29,64.0,62.9010034,1.5,365.90366698920724,9.589022042936039,50,60,70,80,90,100,110,120,8.300000000000011,9.589022042936051,23.232318242100064,31.008802669733132,-2.1999999999999886,-0.36059763515646637
41,41,41,   true,365.1,370.9,264,378,153,87,9.5,0.10406811699999999,0.099800399,51.224392,-0.332756,29,64.0,62.95293888,1.5,375.45770985121067,9.554042862003447,50,60,70,80,90,100,110,120,10.5,9.554042862003428,37.18047737250001,30.782985234193838,2.1999999999999886,-0.03497918093262342
42,42,42,   true,375.2,381.4,258,313,153,87,9.8,0.103578154,0.099009901,51.224315999999995,-0.332692,29,64.2,63.00964517,1.5,385.0117561468175,9.55404629560685,50,60,70,80,90,100,110,120,10.099999999999966,9.554046295606838,34.401637158899774,30.783007360236937,-0.4000000000000341,3.433603410485375e-06
43,43,43,   true,386.0,392.7,264,427,153,87,10.0,0.102899906,0.099403579,51.224236,-0.332633,29,64.4,63.07129391,2.0,394.81036564968923,9.798609502871729,50,60,70,80,90,100,110,120,10.800000000000011,9.798609502871727,39.335427489600086,32.37913661261872,0.7000000000000455,0.24456320726488912
44,44,44,   true,395.4,402.5,275,211,153,90,9.8,0.102899906,0.099728015,51.224159,-0.33257600000000004,29,64.6,63.13846659,1.5,404.2477447464842,9.43737909679501,50,60,70,80,90,100,110,120,9.399999999999977,9.437379096794984,29.79833996039986,30.03579732551182,-1.400000000000034,-0.36123040607674284
45,45,45,   true,404.8,412.1,296,301,153,89,10.0,0.10406811699999999,0.099403579,51.224075,-0.332517,29,64.8,63.21104723,1.1,414.45185437560156,10.204109629117326,50,60,70,80,90,100,110,120,9.400000000000034,10.20410962911734,29.79833996040022,35.11450859333326,5.684341886080802e-14,0.7667305323223559
46,46,46,   true,414.1,421.6,260,163,153,89,9.8,0.102325581,0.1,51.223995,-0.33246,29,64.8,63.28244508,1.1,424.1928926306225,9.741038255020952,50,60,70,80,90,100,110,120,9.300000000000011,9.741038255020953,29.167705106100072,31.999770323303547,-0.10000000000002274,-0.463071374096387
47,47,47,   true,423.9,431.6,266,228,153,91,9.7,0.103286385,0.100273473,51.223911,-0.332404,29,64.8,63.35203034,1.1,434.31469426393517,10.121801633312678,50,60,70,80,90,100,110,120,9.799999999999955,10.121801633312657,32.3883269555997,34.55031465555294,0.49999999999994316,0.3807633782917037
48,48,48,   true,433.3,441.2,260,275,153,89,9.5,0.10496183199999999,0.10204081599999999,51.223831,-0.33235,29,65.0,63.4269683,1.1,443.97249020687144,9.657795942936259,50,60,70,80,90,100,110,120,9.400000000000034,9.657795942936275,29.79833996040022,31.455197293525252,-0.3999999999999204,-0.46400569037638206
49,49,49,   true,442.7,450.9,259,301,153,87,9.5,0.106382979,0.10367577800000001,51.223751,-0.332301,29,65.2,63.50653819,1.6,453.5001090077032,9.527618800831764,50,60,70,80,90,100,110,120,9.399999999999977,9.52761880083176,29.79833996039986,30.6129448331616,-5.684341886080802e-14,-0.1301771421045146
50,50,50,   true,452.0,460.6,265,163,153,84,9.4,0.106382979,0.10367577800000001,51.223675,-0.332254,29,65.2,63.58513057,1.6,462.5626196848208,9.062510677117588,50,60,70,80,90,100,110,120,9.300000000000011,9.062510677117587,29.167705106100072,27.69704431500225,-0.0999999999999659,-0.46510812371417387
51,51,51,   true,462.1,470.9,258,390,153,82,9.6,0.107421875,0.104463438,51.223595,-0.33221300000000004,29,65.4,63.66835637,1.1,471.905202445441,9.342582760620163,50,60,70,80,90,100,110,120,10.100000000000023,9.34258276062019,34.40163715890016,29.43542229505996,0.8000000000000114,0.2800720835026027
52,52,52,   true,471.6,480.6,261,267,153,84,9.5,0.108481262,0.10516252400000001,51.223515,-0.33217399999999997,29,65.6,63.75652842,1.1,481.2061666250188,9.300964179577791,50,60,70,80,90,100,110,120,9.5,9.300964179577818,30.435719572500005,29.17375335629772,-0.6000000000000227,-0.04161858104237126
53,53,53,   true,480.0,489.2,265,58,153,82,9.3,0.11,0.106177606,51.223438,-0.332142,29,65.6,63.84362519,1.1,490.05343046896786,8.847263843949055,50,60,70,80,90,100,110,120,8.399999999999977,8.847263843949065,23.795505518399874,26.3969847460414,-1.1000000000000227,-0.4537003356287528
54,54,54,   true,489.4,498.8,285,239,153,80,9.3,0.111835974,0.106589147,51.223362,-0.33211199999999996,29,65.6,63.931182799999995,1.1,498.7586583175786,8.705227848610702,50,60,70,80,90,100,110,120,9.399999999999977,8.705227848610718,29.79833996039986,25.556221809190895,1.0,-0.14203599533834677
55,55,55,   true,498.8,508.6,288,301,153,80,9.4,0.112888053,0.106796117,51.223282,-0.33208699999999997,29,65.8,64.02580645,1.7,507.8230207303802,9.064362412801662,50,60,70,80,90,100,110,120,9.400000000000034,9.064362412801643,29.79833996040022,27.708364101958974,5.684341886080802e-14,0.35913456419092427
56,56,56,   true,507.2,517.4,284,191,153,79,9.0,0.113851992,0.107108082,51.223206,-0.332065,29,66.0,64.12903226,1.7,516.4115906804105,8.58856995003037,50,60,70,80,90,100,110,120,8.399999999999977,8.588569950030319,23.795505518399874,24.87585849312449,-1.0000000000000568,-0.4757924627713237
57,57,57,   true,515.5,526.2,284,245,153,79,8.8,0.115830116,0.107632094,51.223133000000004,-0.332046,29,66.2,64.23870968,2.4,524.6359554166232,8.224364736212685,50,60,70,80,90,100,110,120,8.300000000000011,8.224364736212692,23.232318242100064,22.81083000221075,-0.0999999999999659,-0.3642052138176268
58,58,58,   true,523.9,535.2,284,135,153,78,8.8,0.11707317099999999,0.107632094,51.223061,-0.33203,29,66.2,64.34838710000001,2.4,532.7191559417383,8.083200525115126,50,60,70,80,90,100,110,120,8.399999999999977,8.083200525115103,23.795505518399874,22.03449334366668,0.0999999999999659,-0.14116421109758903
59,59,59,   true,532.3,544.4,303,381,153,82,8.6,0.11707317099999999,0.105973025,51.222988,-0.33202,29,66.6,64.47096774,3.0,540.8662041645019,8.14704822276363,50,60,70,80,90,100,110,120,8.399999999999977,8.147048222763601,23.795505518399874,22.383960833505643,0.0,0.06384769764849807
60,60,60,   true,540.6,553.9,351,245,153,97,8.4,0.119402985,0.105363985,51.222916,-0.332011,29,66.8,64.6,4.2,548.8967349712441,8.0305308067422,50,60,70,80,90,100,110,120,8.300000000000068,8.03053080674215,23.232318242100387,21.74827762714,-0.09999999999990905,-0.11651741602145194
61,61,61,   true,549.0,563.3,299,387,154,91,8.4,0.120481928,0.106485963,51.222843,-0.332004,29,67.2,64.74193548,3.6,557.0285894737766,8.131854502532535,50,60,70,80,90,100,110,120,8.399999999999977,8.13185450253252,23.795505518399874,22.30054939391523,0.09999999999990905,0.10132369579037004
62,62,62,   true,557.4,573.1,285,381,154,90,8.4,0.121836926,0.106485963,51.222771,-0.331993,29,67.6,64.89032258,4.8,565.0711898228785,8.04260034910192,50,60,70,80,90,100,110,120,8.399999999999977,8.042600349101917,23.795505518399874,21.813700205374232,0.0,-0.08925415343060195
63,63,63,   true,565.7,582.8,270,245,154,89,8.4,0.121836926,0.105973025,51.222698,-0.331982,29,67.8,65.04516129,4.8,573.2244865450988,8.153296722220242,50,60,70,80,90,100,110,120,8.300000000000068,8.153296722220261,23.232318242100387,22.418309421974943,-0.09999999999990905,0.11069637311834413
64,64,64,   true,574.1,593.0,268,513,155,89,8.4,0.123339658,0.10526315800000001,51.22263,-0.33197,29,68.4,65.21935484,5.5,580.8317827843274,7.607296239228588,50,60,70,80,90,100,110,120,8.399999999999977,7.607296239228617,23.795505518399874,19.51627911779551,0.09999999999990905,-0.5460004829916443
65,65,65,   true,582.5,603.2,277,381,155,89,8.4,0.12428298300000001,0.106589147,51.222561,-0.331957,29,68.8,65.40645161,5.7,588.5574617537967,7.72567896946935,50,60,70,80,90,100,110,120,8.399999999999977,7.7256789694693,23.795505518399874,20.128419666769823,0.0,0.11838273024068258
66,66,66,   true,589.9,611.9,276,405,156,90,8.2,0.125968992,0.107421875,51.222488,-0.331944,29,69.4,65.61290323,5.1,596.7250224125613,8.167560658764591,50,60,70,80,90,100,110,120,7.399999999999977,8.167560658764614,18.46714685639989,22.49681829283811,-1.0,0.4418816892953146
67,67,67,   true,597.3,620.7,260,218,156,90,8.0,0.126705653,0.109018831,51.22242,-0.33193,29,69.6,65.81935484,5.1,604.3488768879814,7.62385447542011,50,60,70,80,90,100,110,120,7.399999999999977,7.623854475420103,18.46714685639989,19.60133084785669,0.0,-0.5437061833445114
68,68,68,   true,605.5,630.0,270,424,156,90,8.0,0.126705653,0.10968921400000001,51.222351,-0.331913,29,70.0,66.03225806,3.9,612.112130865583,7.763253977601641,50,60,70,80,90,100,110,120,8.200000000000045,7.763253977601607,22.675875723600257,20.324691033331785,0.8000000000000682,0.13939950218150443
69,69,69,   true,613.9,639.7,266,394,156,88,8.0,0.126829268,0.10989011,51.222282,-0.33189,29,70.4,66.2516129,4.5,619.9499940080266,7.837863142443569,50,60,70,80,90,100,110,120,8.399999999999977,7.8378631424435525,23.795505518399874,20.71723132351591,0.1999999999999318,0.07460916484194513
70,70,70,   true,620.9,647.6,281,116,156,89,7.7,0.126705653,0.110395584,51.222214,-0.331872,29,70.6,66.47096774,4.0,627.614454712563,7.664460704536411,50,60,70,80,90,100,110,120,7.0,7.6644607045363955,16.52465661,19.8106884095387,-1.3999999999999773,-0.17340243790715704
71,71,71,   true,628.5,656.3,278,390,156,87,7.7,0.127326151,0.111420613,51.222145000000005,-0.331851,29,71.0,66.69677419,4.1,635.4250448265291,7.810590113966149,50,60,70,80,90,100,110,120,7.600000000000023,7.8105901139661,19.47886052640012,20.573304696947723,0.6000000000000227,0.14612940942970454
72,72,72,   true,635.5,664.2,304,168,157,90,7.6,0.128840436,0.111627907,51.222076,-0.331828,29,71.2,66.92903226,3.9,643.2629094339037,7.837864607374597,50,60,70,80,90,100,110,120,7.0,7.837864607374627,16.52465661,20.717239067799838,-0.6000000000000227,0.027274493408526723
73,73,73,   true,643.2,672.9,277,399,157,87,7.5,0.13170272800000002,0.113100848,51.222012,-0.331802,29,71.6,67.16774194,3.8,650.6061246170066,7.343215183102829,50,60,70,80,90,100,110,120,7.7000000000000455,7.3432151831028705,19.99483449810024,18.184814406030423,0.7000000000000455,-0.4946494242717563
74,74,74,   true,651.6,682.5,263,300,157,85,7.5,0.13133208300000002,0.115052733,51.221951000000004,-0.33177399999999996,29,71.8,67.40645161,4.3,657.6637446687834,7.057620051776764,50,60,70,80,90,100,110,120,8.399999999999977,7.05762005177678,23.795505518399874,16.79781956908563,0.6999999999999318,-0.28559513132609027
75,75,75,   true,659.9,692.0,273,370,157,87,7.8,0.131086142,0.116054159,51.221889000000004,-0.331746,29,72.2,67.6516129,4.2,664.8282977813035,7.164553112520162,50,60,70,80,90,100,110,120,8.299999999999955,7.164553112520139,23.232318242099748,17.310697867894678,-0.10000000000002274,0.10693306074335851
76,76,76,   true,668.3,701.7,273,387,157,84,8.0,0.132827324,0.114503817,51.221828,-0.33172399999999996,29,72.6,67.90322581,4.4,671.7820747791185,6.953776997815035,50,60,70,80,90,100,110,120,8.399999999999977,6.953776997814998,23.795505518399874,16.30714307281772,0.10000000000002274,-0.21077611470514057
77,77,77,   true,676.2,710.9,282,329,157,85,8.1,0.133843212,0.115273775,51.221767,-0.33169899999999997,29,73.0,68.16774194,4.7,678.7848510615505,7.002776282432061,50,60,70,80,90,100,110,120,7.900000000000091,7.002776282432023,21.047016714900487,16.53776695615525,-0.4999999999998863,0.048999284617025296
78,78,78,   true,683.4,719.4,297,167,158,87,8.0,0.134615385,0.116391853,51.221706,-0.331667,29,73.2,68.43870968,5.0,685.9244625874893,7.139611525938782,50,60,70,80,90,100,110,120,7.199999999999932,7.13961152593879,17.48241221759967,17.190381991230804,-0.7000000000001592,0.13683524350676635
79,79,79,   true,689.8,726.8,277,264,158,85,7.6,0.134099617,0.11741683,51.221641999999996,-0.331633,29,73.6,68.71612903,4.3,693.4245219969135,7.500059409424245,50,60,70,80,90,100,110,120,6.399999999999977,7.500059409424239,13.813263974399904,18.969931840323422,-0.7999999999999545,0.360447883485449
80,80,80,   true,696.2,734.3,285,316,158,86,7.3,0.133715377,0.118811881,51.221577,-0.331596,29,74.0,69.0,4.8,701.097785248398,7.673263251484496,50,60,70,80,90,100,110,120,6.400000000000091,7.673263251484514,13.813263974400394,19.856219246176313,1.1368683772161603e-13,0.17320384206027484
81,81,81,   true,703.9,743.1,276,312,158,82,7.1,0.133715377,0.119641077,51.221519,-0.33156599999999997,29,74.2,69.29032258,4.1,707.877064213468,6.779278965069962,50,60,70,80,90,100,110,120,7.699999999999932,6.779278965069921,19.994834498099646,15.498989144356274,1.2999999999998408,-0.893984286414593
82,82,82,   true,712.3,752.4,289,426,158,86,7.2,0.134615385,0.11988012,51.221466,-0.33153499999999997,29,74.6,69.58709677,3.4,714.1533925077872,6.276328294319226,50,60,70,80,90,100,110,120,8.399999999999977,6.276328294319228,23.795505518399874,13.284575074669869,0.7000000000000455,-0.5029506707506926
83,83,83,   true,719.3,760.4,287,116,158,84,7.2,0.136852395,0.119485294,51.221416,-0.33150300000000005,29,74.8,69.88387097,4.2,720.1431581047153,5.989765596928179,50,60,70,80,90,100,110,120,7.0,5.989765596928123,16.52465661,12.099182221341987,-1.3999999999999773,-0.28656269739110485
84,84,84,   true,725.5,767.3,289,134,158,83,7.1,0.138476756,0.121381886,51.221367,-0.331466,28,75.0,70.18709677,3.6,726.1703072863072,6.027149181591895,50,60,70,80,90,100,110,120,6.2000000000000455,6.027149181591881,12.963424491600193,12.250681403233367,-0.7999999999999545,0.037383584663757574
85,85,85,   true,732.5,775.1,286,383,158,82,7.3,0.138476756,0.12229539,51.221317,-0.33143,28,75.4,70.50322581,3.5,732.2692046333797,6.098897347072466,50,60,70,80,90,100,110,120,7.0,6.098897347072466,16.52465661,12.544085649498948,0.7999999999999545,0.07174816548058516
86,86,86,   true,739.9,783.5,292,244,158,84,7.2,0.137389598,0.12126865699999999,51.221271,-0.331401,28,75.6,70.81935484,3.9,737.7684638674134,5.499259234033685,50,60,70,80,90,100,110,120,7.399999999999977,5.49925923403373,18.46714685639989,10.198698399688034,0.39999999999997726,-0.5996381130387363
87,87,87,   true,747.9,792.3,286,278,158,82,7.1,0.137389598,0.12037037,51.221222,-0.331375,28,75.8,71.13548387,3.2,743.5100154413386,5.741551573925199,50,60,70,80,90,100,110,120,8.0,5.741551573925221,21.583224960000003,11.117186820876261,0.6000000000000227,0.2422923398914918
